    Finished release [optimized] target(s) in 0.04s
     Running `target/release/tester ../final.out`
148 115 120
147 115 120
146 115 120
145 115 120
144 115 120
143 115 120
142 115 120
141 115 120
140 115 120
139 115 120
138 115 120
137 115 120
136 115 120
135 115 120
134 115 120
133 115 120
132 115 120
132 115 120
131 115 120
131 115 120
130 115 120
130 115 120
129 115 120
129 115 120
128 115 120
128 115 120
128 115 120
127 115 240
127 115 120
126 115 240
126 115 120
125 115 240
125 115 120
125 115 120
124 115 360
124 115 120
123 115 360
123 115 120
122 115 360
122 115 120
121 115 360
121 115 120
120 115 360
120 115 120
119 115 360
119 115 120
118 115 360
118 115 120
117 115 360
116 115 360
115 115 360
114 115 120
114 115 120
113 115 120
112 115 120
111 115 120
110 115 120
109 115 120
108 115 120
107 115 120
106 115 120
105 115 120
104 115 120
103 115 120
102 115 120
101 115 120
100 115 120
100 115 120
99 115 120
99 115 120
98 115 120
98 115 120
97 115 120
97 115 120
97 115 120
96 115 240
96 115 120
95 115 240
95 115 120
94 115 240
94 115 120
93 115 240
93 115 120
93 115 120
92 115 360
92 115 120
91 115 360
91 115 120
91 115 120
90 115 480
90 115 120
89 115 480
89 115 120
89 115 120
88 115 600
88 115 120
87 115 600
87 115 120
87 115 120
86 115 720
86 115 120
86 115 120
86 115 120
85 115 960
85 115 120
85 115 120
84 115 1080
84 115 120
84 115 120
84 115 120
83 115 1320
83 115 120
83 115 120
83 115 120
82 115 1560
82 115 120
82 115 120
82 115 120
82 115 120
81 115 1920
81 115 120
81 115 120
81 115 120
80 115 2160
80 115 120
80 115 120
79 115 2280
79 115 120
79 115 120
79 115 120
78 115 2520
78 115 120
78 115 120
77 115 2640
77 115 120
77 115 120
76 115 2760
76 115 120
76 115 120
75 115 2880
75 115 120
74 115 2880
74 115 120
73 115 2880
73 115 120
72 115 2880
71 115 2880
70 115 2880
69 115 120
69 115 120
69 115 120
69 115 120
69 115 120
69 115 120
69 115 120
69 115 120
69 115 120
69 115 120
69 115 120
69 115 120
69 115 120
69 115 120
69 115 120
69 115 120
69 115 120
69 115 120
69 115 120
68 115 2160
67 115 2160
66 115 2160
65 115 120
65 115 120
65 115 120
65 115 120
65 115 120
65 115 120
65 115 120
65 115 120
65 115 120
65 115 120
64 115 1080
63 115 1080
62 115 1080
61 115 120
61 115 120
61 115 120
61 115 120
61 115 120
60 115 480
60 115 120
59 115 480
58 115 480
57 115 480
56 115 120
56 115 120
56 115 120
56 115 120
55 115 360
55 115 120
54 115 360
54 115 120
54 115 120
53 115 480
53 115 120
52 115 480
52 115 120
51 115 480
51 115 120
51 115 120
50 115 600
50 115 120
50 114 600
50 114 120
50 114 120
50 113 720
50 113 120
50 112 720
50 112 120
50 112 120
50 111 840
50 111 120
50 110 840
50 110 120
50 110 120
50 109 960
50 109 120
50 108 960
50 108 120
50 107 960
50 107 120
50 106 960
50 106 120
50 105 960
50 105 120
50 104 960
50 104 120
50 103 960
50 102 960
50 101 960
50 100 120
50 100 120
50 100 120
50 100 120
50 100 120
50 100 120
50 100 120
50 100 120
50 99 840
50 99 120
50 98 840
50 98 120
50 97 840
50 97 120
50 97 120
50 96 960
50 96 120
50 96 120
50 95 1080
50 95 120
50 95 120
50 94 1200
50 94 120
50 94 120
50 94 120
50 93 1440
50 93 120
50 93 120
50 92 1560
50 92 120
50 92 120
50 92 120
50 91 1800
50 91 120
50 91 120
50 90 1920
50 90 120
50 90 120
50 89 2040
50 89 120
50 89 120
50 88 2160
50 88 120
50 87 2160
50 87 120
50 87 120
50 86 2280
50 86 120
50 85 2280
50 84 2280
50 83 2280
50 82 120
50 82 120
50 82 120
50 82 120
50 82 120
50 82 120
50 82 120
50 82 120
50 82 120
50 82 120
50 82 120
50 82 120
50 82 120
50 82 120
50 82 120
50 82 120
50 81 1800
50 80 1800
50 79 1800
50 78 120
50 78 120
50 78 120
50 78 120
50 78 120
50 78 120
50 78 120
50 78 120
50 78 120
50 78 120
50 78 120
50 77 1200
50 76 1200
50 75 1200
50 74 120
50 74 120
50 74 120
50 74 120
50 74 120
50 74 120
50 73 600
50 72 600
50 71 600
50 70 120
50 70 120
50 70 120
50 69 240
50 68 240
50 67 240
50 66 120
50 65 120
50 64 120
50 63 120
50 62 120
50 61 120
50 60 120
50 59 120
50 58 120
50 57 120
50 56 120
50 55 120
50 54 120
50 53 120
50 52 120
50 51 120
50 50 120
50 49 120
50 48 120
50 47 120
50 46 120
50 45 120
23 168 120
23 168 120
24 168 120
24 168 120
24 168 120
25 168 240
25 168 120
26 168 240
26 168 120
26 168 120
27 168 360
27 168 120
28 168 360
28 168 120
28 168 120
29 168 480
29 168 120
29 168 120
29 168 120
30 168 720
30 168 120
30 168 120
30 168 120
31 168 960
31 168 120
31 168 120
31 168 120
32 168 1200
32 168 120
32 168 120
32 168 120
32 168 120
33 168 1560
33 168 120
33 168 120
33 168 120
33 168 120
34 168 1920
34 168 120
34 168 120
34 168 120
34 168 120
35 168 2280
35 168 120
35 168 120
35 168 120
35 168 120
35 168 120
36 168 2760
36 168 120
36 168 120
36 168 120
36 168 120
37 168 3120
37 168 120
37 168 120
37 168 120
37 168 120
38 168 3480
38 168 120
38 168 120
38 168 120
39 168 3720
39 168 120
39 168 120
39 168 120
40 168 3960
40 168 120
40 168 120
41 168 4080
41 168 120
42 168 4080
42 168 120
43 168 4080
44 168 4080
45 168 4080
46 168 120
46 168 120
46 168 120
46 168 120
46 168 120
46 168 120
46 168 120
46 168 120
46 168 120
46 168 120
46 168 120
46 168 120
46 168 120
46 168 120
46 168 120
46 168 120
46 168 120
46 168 120
46 168 120
46 168 120
46 168 120
46 168 120
46 168 120
46 168 120
46 168 120
46 168 120
46 168 120
46 168 120
46 168 120
47 168 3360
48 168 3360
49 168 3360
50 168 120
50 168 120
50 168 120
50 168 120
50 168 120
50 168 120
50 168 120
50 168 120
50 168 120
50 168 120
50 168 120
50 168 120
50 168 120
50 168 120
50 168 120
50 168 120
50 168 120
50 168 120
50 168 120
50 167 2160
50 167 120
50 166 2160
50 166 120
50 165 2160
50 164 2160
50 163 2160
50 162 120
50 162 120
50 162 120
50 162 120
50 162 120
50 162 120
50 162 120
50 162 120
50 162 120
50 162 120
50 162 120
50 162 120
50 162 120
50 162 120
50 162 120
50 162 120
50 162 120
50 162 120
50 161 2040
50 160 2040
50 159 2040
50 158 120
50 158 120
50 158 120
50 158 120
50 158 120
50 158 120
50 158 120
50 158 120
50 158 120
50 158 120
50 158 120
50 158 120
50 158 120
50 158 120
50 157 1560
50 156 1560
50 155 1560
50 154 120
50 154 120
50 154 120
50 154 120
50 154 120
50 154 120
50 153 600
50 152 600
50 151 600
50 150 120
50 149 120
50 148 120
50 147 120
50 146 120
50 145 120
50 144 120
50 143 120
50 142 120
50 141 120
50 140 120
50 139 120
50 138 120
50 137 120
50 136 120
50 135 120
50 134 120
50 133 120
50 132 120
50 131 120
50 130 120
50 129 120
50 129 120
50 128 120
50 128 120
50 127 120
50 127 120
50 127 120
50 126 240
50 126 120
50 125 240
50 125 120
50 125 120
50 124 360
50 124 120
50 123 360
50 123 120
50 123 120
50 122 480
50 122 120
50 121 480
50 121 120
50 120 480
50 120 120
50 119 480
50 119 120
50 119 120
50 118 600
50 118 120
50 117 600
50 117 120
50 116 600
50 116 120
Total Cost = 260784
