    Finished release [optimized] target(s) in 0.04s
     Running `target/release/tester ../final.out`
185 120 100
184 120 100
183 120 100
182 120 100
181 120 100
180 120 100
179 120 100
178 120 100
177 120 100
176 120 100
175 120 100
175 120 100
174 120 100
174 120 100
174 120 100
174 120 100
173 120 300
173 120 100
173 120 100
173 120 100
172 120 500
172 120 100
172 120 100
172 120 100
172 120 100
172 120 100
171 120 900
171 120 100
171 120 100
171 120 100
171 120 100
171 120 100
171 120 100
170 120 1400
170 120 100
170 120 100
170 120 100
170 120 100
170 120 100
170 120 100
169 120 1900
169 120 100
169 120 100
169 120 100
169 120 100
169 120 100
168 120 2300
168 120 100
168 120 100
168 120 100
168 120 100
167 120 2600
167 120 100
167 120 100
167 120 100
166 120 2800
166 120 100
166 120 100
166 120 100
165 120 3000
165 120 100
165 120 100
165 120 100
164 120 3200
164 120 100
164 120 100
164 120 100
163 120 3400
163 120 100
163 120 100
162 120 3500
162 120 100
162 120 100
161 120 3600
161 120 100
161 120 100
160 120 3700
160 120 100
159 120 3700
158 120 3700
157 120 3700
156 120 100
156 120 100
156 120 100
156 120 100
156 120 100
156 120 100
156 120 100
156 120 100
156 120 100
156 120 100
156 120 100
156 120 100
156 120 100
156 120 100
156 120 100
156 120 100
156 120 100
156 120 100
156 120 100
156 120 100
156 120 100
156 120 100
156 120 100
156 120 100
156 120 100
156 120 100
156 120 100
156 120 100
156 120 100
155 120 2800
154 120 2800
153 120 2800
152 120 100
152 120 100
152 120 100
152 120 100
152 120 100
152 120 100
152 120 100
152 120 100
152 120 100
152 120 100
152 120 100
152 120 100
152 120 100
152 120 100
152 120 100
152 120 100
152 120 100
152 120 100
152 120 100
151 120 1800
151 120 100
150 120 1800
150 120 100
149 120 1800
149 120 100
148 120 1800
148 120 100
147 120 1800
147 120 100
146 120 1800
145 120 1800
144 120 1800
143 120 100
143 120 100
143 120 100
143 120 100
143 120 100
143 120 100
143 120 100
143 120 100
143 120 100
143 120 100
143 120 100
143 120 100
143 120 100
143 120 100
142 120 1300
141 120 1300
140 120 1300
139 120 100
139 120 100
139 120 100
139 120 100
139 120 100
139 120 100
139 120 100
139 120 100
139 120 100
138 120 800
138 120 100
137 120 800
137 120 100
137 120 100
136 120 900
136 120 100
136 120 100
135 120 1000
135 120 100
135 120 100
135 120 100
134 120 1200
134 120 100
134 120 100
133 120 1300
133 120 100
133 120 100
133 120 100
132 120 1500
132 120 100
132 120 100
132 119 1600
132 118 1600
132 117 1600
132 116 100
132 116 100
132 116 100
132 116 100
132 116 100
132 116 100
132 116 100
132 116 100
132 116 100
132 115 800
132 114 800
132 113 800
132 112 100
132 112 100
132 112 100
132 112 100
132 112 100
132 112 100
132 112 100
