    Finished release [optimized] target(s) in 0.03s
     Running `target/release/tester ../final.out`
191 179 25
190 179 25
189 179 25
188 179 25
187 179 25
186 179 25
185 179 25
185 179 25
184 179 25
184 179 25
183 179 25
183 179 25
182 179 25
182 179 25
182 179 25
181 179 25
181 179 25
181 179 25
181 179 25
180 179 25
180 179 25
180 179 25
180 179 25
180 179 25
179 179 25
179 179 25
179 179 25
179 179 25
179 179 25
179 179 25
178 179 25
178 179 25
178 179 25
178 179 25
178 179 25
178 179 25
178 179 25
178 179 25
177 179 25
177 179 25
177 179 25
177 179 25
177 179 25
177 179 25
177 179 25
177 179 25
177 179 25
177 179 25
176 179 25
176 179 25
176 179 25
176 179 25
176 179 25
176 179 25
176 179 25
176 179 25
176 179 25
176 179 25
176 179 25
176 179 25
176 179 25
176 179 25
175 179 25
175 179 25
175 179 25
175 179 25
175 179 25
175 179 25
175 179 25
175 179 25
175 179 25
175 179 25
175 179 25
175 179 25
175 179 25
175 179 25
175 179 25
175 179 25
175 179 25
175 179 25
175 179 25
174 179 25
174 179 25
174 179 25
174 179 25
174 179 25
174 179 25
174 179 25
174 179 25
174 179 25
174 179 25
174 179 25
174 179 25
174 179 25
174 179 25
174 179 25
174 179 25
174 179 25
174 179 25
174 179 25
174 179 25
174 179 25
174 179 25
174 179 25
174 179 25
174 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
173 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
172 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
171 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
170 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
169 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
168 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
167 179 25
