    Finished release [optimized] target(s) in 0.03s
     Running `target/release/tester ../final.out`
184 150 120
184 150 120
184 150 120
184 150 120
184 150 120
184 150 120
184 150 120
184 150 120
183 150 840
183 150 120
183 150 120
183 150 120
182 150 1080
182 150 120
182 150 120
182 150 120
181 150 1320
181 150 120
181 150 120
181 150 120
180 150 1560
180 150 120
180 150 120
179 150 1680
179 150 120
179 150 120
178 150 1800
178 150 120
178 150 120
177 150 1920
176 150 1920
175 150 1920
174 150 120
174 150 120
174 150 120
174 150 120
174 150 120
174 150 120
174 150 120
174 150 120
174 150 120
174 150 120
174 150 120
174 150 120
174 150 120
174 150 120
174 150 120
173 150 1680
173 150 120
173 150 120
172 150 1800
172 150 120
172 150 120
171 150 1920
171 150 120
171 150 120
170 150 2040
170 150 120
170 150 120
169 150 2160
169 150 120
169 150 120
169 150 120
168 150 2400
168 150 120
168 150 120
167 150 2520
167 150 120
167 150 120
166 150 2640
166 150 120
165 150 2640
164 150 2640
163 150 2640
162 150 120
162 150 120
162 150 120
162 150 120
162 150 120
162 150 120
162 150 120
162 150 120
162 150 120
162 150 120
162 150 120
162 150 120
162 150 120
162 150 120
162 150 120
161 150 1680
160 150 1680
159 150 1680
158 150 120
158 150 120
158 150 120
158 150 120
158 150 120
158 150 120
158 150 120
157 150 720
157 150 120
156 150 720
155 150 720
154 150 720
153 150 120
153 150 120
153 150 120
153 150 120
153 150 120
152 150 480
151 150 480
150 150 480
149 150 120
149 150 120
148 150 120
147 150 120
146 150 120
145 150 120
144 150 120
143 150 120
142 150 120
141 150 120
140 150 120
139 150 120
138 150 120
137 150 120
136 150 120
135 150 120
134 150 120
133 150 120
132 150 120
131 150 120
130 150 120
129 150 120
128 150 120
127 150 120
126 150 120
125 150 120
124 150 120
123 150 120
122 150 120
121 150 120
120 150 120
119 150 120
118 150 120
117 150 120
116 150 120
115 150 120
114 150 120
113 150 120
112 150 120
111 150 120
110 150 120
109 150 120
108 150 120
107 150 120
106 150 120
105 150 120
104 150 120
103 150 120
102 150 120
101 150 120
100 150 120
99 150 120
98 150 120
97 150 120
96 150 120
95 150 120
94 150 120
93 150 120
92 150 120
91 150 120
90 150 120
89 150 120
88 150 120
87 150 120
86 150 120
85 150 120
84 150 120
83 150 120
82 150 120
81 150 120
80 150 120
79 150 120
78 150 120
78 149 120
78 148 120
78 147 120
78 146 120
78 145 120
78 144 120
78 143 120
78 142 120
78 141 120
78 140 120
78 139 120
78 138 120
144 55 120
143 55 120
142 55 120
141 55 120
140 55 120
139 55 120
138 55 120
137 55 120
136 55 120
135 55 120
134 55 120
133 55 120
132 55 120
131 55 120
130 55 120
130 55 120
129 55 120
129 55 120
128 55 120
128 55 120
127 55 120
127 55 120
127 55 120
126 55 240
126 55 120
126 55 120
125 55 360
125 55 120
124 55 360
124 55 120
123 55 360
123 55 120
122 55 360
122 55 120
121 55 360
121 55 120
120 55 360
119 55 360
118 55 360
117 55 120
117 55 120
117 55 120
116 55 240
116 55 120
115 55 240
115 55 120
114 55 240
114 55 120
114 55 120
113 55 360
113 55 120
113 55 120
112 55 480
112 55 120
111 55 480
111 55 120
111 55 120
110 55 600
110 55 120
109 55 600
109 55 120
108 55 600
108 55 120
107 55 600
107 55 120
106 55 600
106 55 120
105 55 600
105 55 120
105 55 120
104 55 720
104 55 120
104 55 120
103 55 840
103 55 120
103 55 120
102 55 960
102 55 120
102 55 120
102 55 120
101 55 1200
101 55 120
101 55 120
100 55 1320
100 55 120
100 55 120
99 55 1440
99 55 120
98 55 1440
98 55 120
97 55 1440
97 55 120
96 55 1440
96 55 120
95 55 1440
95 55 120
95 55 120
94 55 1560
94 55 120
94 55 120
93 55 1680
93 55 120
93 55 120
93 55 120
92 55 1920
92 55 120
92 55 120
92 55 120
91 55 2160
91 55 120
91 55 120
90 55 2280
90 55 120
90 55 120
90 55 120
89 55 2520
89 55 120
88 55 2520
88 55 120
87 55 2520
87 55 120
86 55 2520
86 55 120
85 55 2520
84 55 2520
84 54 2520
84 53 120
84 53 120
84 53 120
84 53 120
84 53 120
84 53 120
84 53 120
84 53 120
84 53 120
84 53 120
84 53 120
84 53 120
84 53 120
84 53 120
84 53 120
84 53 120
84 53 120
84 53 120
84 53 120
84 53 120
84 52 2280
84 52 120
84 52 120
84 51 2400
84 51 120
84 51 120
84 50 2520
84 50 120
84 50 120
84 49 2640
84 49 120
84 49 120
84 48 2760
84 47 2760
84 46 2760
84 45 120
84 45 120
84 45 120
84 45 120
84 45 120
84 45 120
84 45 120
84 45 120
84 45 120
84 45 120
84 45 120
84 45 120
84 45 120
84 45 120
84 45 120
84 45 120
84 45 120
84 45 120
84 44 2040
84 43 2040
84 42 2040
84 41 120
84 41 120
84 41 120
84 41 120
84 41 120
84 41 120
84 41 120
84 41 120
84 41 120
84 41 120
84 41 120
84 41 120
84 41 120
84 40 1440
84 40 120
84 39 1440
84 38 1440
84 37 1440
84 36 120
84 36 120
84 36 120
84 36 120
84 36 120
84 36 120
84 36 120
84 36 120
84 36 120
84 35 960
84 34 960
84 33 960
84 32 120
84 32 120
84 32 120
84 32 120
84 32 120
84 31 480
84 30 480
84 29 480
84 28 120
84 28 120
84 28 120
84 27 240
84 27 120
84 26 240
84 25 240
84 24 240
84 23 120
84 23 120
Total Cost = 226256
