    Finished release [optimized] target(s) in 0.04s
     Running `target/release/tester ../final.out`
83 173 80
84 173 80
85 173 80
86 173 80
87 173 80
88 173 80
89 173 80
90 173 80
91 173 80
92 173 80
93 173 80
94 173 80
95 173 80
96 173 80
97 173 80
98 173 80
99 173 80
100 173 80
101 173 80
102 173 80
103 173 80
104 173 80
105 173 80
106 173 80
107 173 80
108 173 80
109 173 80
110 173 80
111 173 80
112 173 80
113 173 80
114 173 80
115 173 80
116 173 80
117 173 80
118 173 80
119 173 80
120 173 80
121 173 80
122 173 80
122 174 80
122 175 80
122 176 80
122 177 80
122 178 80
122 179 80
122 180 80
122 181 80
122 182 80
122 183 80
122 184 80
122 185 80
122 186 80
122 187 80
122 188 80
122 189 80
122 190 80
122 191 80
122 192 80
122 193 80
122 194 80
47 104 80
46 104 80
45 104 80
44 104 80
44 104 80
43 104 80
43 104 80
42 104 80
42 104 80
42 104 80
41 104 80
41 104 80
41 104 80
41 104 80
41 103 240
41 103 80
41 102 80
41 102 80
41 102 80
41 102 80
41 101 80
41 101 80
41 101 80
41 101 80
41 100 80
41 100 80
41 100 80
41 100 80
41 99 80
41 99 80
41 99 80
41 99 80
41 98 80
41 98 80
41 98 80
41 98 80
41 97 80
41 97 80
41 97 80
41 97 80
41 96 80
41 96 80
41 96 80
41 96 80
41 95 80
41 95 80
41 95 80
41 95 80
41 94 80
41 94 80
41 94 80
41 94 80
41 93 80
41 93 80
41 93 80
41 93 80
41 92 80
41 92 80
41 92 80
41 92 80
41 92 80
41 91 80
41 91 80
41 91 80
41 91 80
41 91 80
41 91 80
41 90 80
41 90 80
41 90 80
41 90 80
41 90 80
41 90 80
41 90 80
41 90 80
41 89 80
41 89 80
41 89 80
41 89 80
41 89 80
41 89 80
41 89 80
41 89 80
41 89 80
41 89 80
41 88 80
41 88 80
41 88 80
41 88 80
41 88 80
41 88 80
41 88 80
41 88 80
41 88 80
41 88 80
41 88 80
41 88 80
41 87 80
41 87 80
41 87 80
41 87 80
41 87 80
41 87 80
41 87 80
41 87 80
41 87 80
41 87 80
41 87 80
41 87 80
41 87 80
41 86 80
41 86 80
41 86 80
41 86 80
41 86 80
41 86 80
41 86 80
41 86 80
41 86 80
41 86 80
41 86 80
41 86 80
41 86 80
41 86 80
41 86 80
41 85 80
41 85 80
41 85 80
41 85 80
41 85 80
41 85 80
41 85 80
41 85 80
41 85 80
41 85 80
41 85 80
41 85 80
41 85 80
41 85 80
41 85 80
41 85 80
41 84 80
41 84 80
41 84 80
41 84 80
41 84 80
41 84 80
41 84 80
41 84 80
41 84 80
41 84 80
41 84 80
41 84 80
41 84 80
41 84 80
41 84 80
41 84 80
41 83 80
41 83 80
41 83 80
41 83 80
41 83 80
41 83 80
41 83 80
41 83 80
41 83 80
41 83 80
41 83 80
41 83 80
41 83 80
41 83 80
41 83 80
41 83 80
41 82 80
41 82 80
41 82 80
41 82 80
41 82 80
41 82 80
41 82 80
41 82 80
41 82 80
41 82 80
41 82 80
41 82 80
41 82 80
41 82 80
41 82 80
41 81 80
41 81 80
41 81 80
41 81 80
41 81 80
41 81 80
41 81 80
41 81 80
41 81 80
41 81 80
41 81 80
41 81 80
41 81 80
41 80 80
41 80 80
41 80 80
41 80 80
41 80 80
41 80 80
41 80 80
41 80 80
41 80 80
41 80 80
41 80 80
41 80 80
41 79 80
41 79 80
41 79 80
41 79 80
41 79 80
41 79 80
41 79 80
41 79 80
41 79 80
41 79 80
