    Finished release [optimized] target(s) in 0.04s
     Running `target/release/tester ../final.out`
171 64 50
171 64 50
171 64 50
171 64 50
172 64 50
172 64 50
172 64 50
173 64 50
173 64 50
173 64 50
174 64 50
174 64 50
174 64 50
175 64 50
175 64 50
175 64 50
176 64 50
176 64 50
176 64 50
177 64 50
177 64 50
177 64 50
178 64 50
178 64 50
178 64 50
179 64 50
179 64 50
179 64 50
180 64 50
180 64 50
180 64 50
180 64 50
181 64 50
181 64 50
181 64 50
181 64 50
182 64 50
182 64 50
182 64 50
182 64 50
183 64 50
183 64 50
183 64 50
183 64 50
184 64 50
184 64 50
184 64 50
185 64 50
185 64 50
185 64 50
186 64 50
186 64 50
187 64 50
187 64 50
188 64 50
188 64 50
188 63 50
188 63 50
188 62 50
188 61 50
188 60 50
188 59 50
188 58 50
188 57 50
188 56 50
188 55 50
188 54 50
188 53 50
188 52 50
188 51 50
188 50 50
188 49 50
188 48 50
188 47 50
188 46 50
188 45 50
188 44 50
188 43 50
188 42 50
188 41 50
188 41 50
188 40 50
188 40 50
188 39 50
188 39 50
188 38 50
188 37 50
188 36 50
188 36 50
188 35 50
188 35 50
188 34 50
188 34 50
188 33 50
188 33 50
188 32 50
188 32 50
188 32 50
188 31 50
188 31 50
188 31 50
188 30 50
188 30 50
188 30 50
188 29 50
188 29 50
188 29 50
188 29 50
188 28 50
188 28 50
188 28 50
188 28 50
188 27 50
188 27 50
188 27 50
188 27 50
188 26 50
188 26 50
188 26 50
188 26 50
188 25 50
188 25 50
188 25 50
188 25 50
188 24 50
188 24 50
188 24 50
188 24 50
188 24 50
188 23 50
188 23 50
188 23 50
188 23 50
188 23 50
188 23 50
188 22 50
188 22 50
188 22 50
188 22 50
188 22 50
188 22 50
188 22 50
188 22 50
188 21 50
188 21 50
188 21 50
188 21 50
188 21 50
188 21 50
188 21 50
188 21 50
188 21 50
188 21 50
188 20 50
188 20 50
188 20 50
188 20 50
188 20 50
188 20 50
188 20 50
188 20 50
188 20 50
188 20 50
188 20 50
188 20 50
188 20 50
188 19 50
188 19 50
188 19 50
188 19 50
188 19 50
188 19 50
188 19 50
188 19 50
188 19 50
188 19 50
188 19 50
188 19 50
188 19 50
188 19 50
188 19 50
