    Finished release [optimized] target(s) in 0.05s
     Running `target/release/tester ../final.out`
18 25 120
19 25 120
20 25 120
21 25 120
22 25 120
23 25 120
24 25 120
25 25 120
26 25 120
27 25 120
28 25 120
29 25 120
30 25 120
31 25 120
32 25 120
33 25 120
34 25 120
35 25 120
36 25 120
37 25 120
38 25 120
39 25 120
40 25 120
41 25 120
42 25 120
43 25 120
44 25 120
45 25 120
46 25 120
47 25 120
48 25 120
49 25 120
50 25 120
51 25 120
52 25 120
53 25 120
54 25 120
55 25 120
56 25 120
56 25 120
57 25 120
57 25 120
58 25 120
58 25 120
59 25 120
59 25 120
60 25 120
60 25 120
61 25 120
61 25 120
62 25 120
62 25 120
63 25 120
63 25 120
64 25 120
64 25 120
64 25 120
65 25 240
65 25 120
66 25 240
66 25 120
66 25 120
67 25 360
67 25 120
67 25 120
68 25 480
68 25 120
68 25 120
68 25 120
69 25 720
69 25 120
69 25 120
69 25 120
69 25 120
70 25 1080
70 25 120
70 25 120
70 25 120
71 25 1320
71 25 120
71 25 120
71 25 120
71 25 120
72 25 1680
72 25 120
72 25 120
72 25 120
72 25 120
73 25 2040
73 25 120
73 25 120
73 25 120
74 25 2280
74 25 120
74 25 120
74 25 120
75 25 2520
75 25 120
75 25 120
75 25 120
76 25 2760
76 25 120
76 25 120
77 25 2880
77 25 120
78 25 2880
78 25 120
79 25 2880
79 25 120
80 25 2880
80 25 120
81 25 2880
81 25 120
81 25 120
82 25 3000
82 25 120
82 25 120
83 25 3120
83 25 120
83 25 120
83 25 120
84 25 3360
84 25 120
84 25 120
85 25 3480
85 25 120
85 25 120
86 25 3600
86 25 120
86 25 120
87 25 3720
87 25 120
87 25 120
88 25 3840
88 25 120
88 25 120
89 25 3960
89 25 120
90 25 3960
90 25 120
91 25 3960
91 25 120
92 25 3960
92 25 120
93 25 3960
94 25 3960
95 25 3960
96 25 120
96 25 120
96 25 120
96 25 120
96 25 120
96 25 120
96 25 120
96 25 120
96 25 120
96 25 120
96 25 120
96 25 120
96 25 120
96 25 120
96 25 120
96 25 120
96 25 120
96 25 120
96 25 120
96 25 120
96 25 120
96 25 120
96 25 120
96 25 120
97 25 2760
98 25 2760
99 25 2760
100 25 120
100 25 120
100 25 120
100 25 120
100 25 120
100 25 120
100 25 120
100 25 120
100 25 120
100 25 120
100 25 120
100 25 120
100 25 120
101 25 1440
102 25 1440
103 25 1440
104 25 120
104 25 120
104 25 120
104 25 120
104 25 120
104 25 120
104 25 120
104 25 120
104 25 120
104 25 120
105 25 1080
105 25 120
106 25 1080
106 25 120
107 25 1080
108 25 1080
109 25 1080
110 25 120
110 25 120
110 25 120
110 25 120
110 25 120
110 25 120
110 25 120
111 25 720
112 25 720
113 25 720
114 25 120
114 25 120
114 25 120
115 25 240
115 25 120
116 25 240
117 25 240
118 25 240
119 25 120
119 25 120
120 25 120
120 25 120
121 25 120
121 25 120
121 25 120
122 25 240
122 25 120
123 25 240
123 25 120
124 25 240
124 25 120
125 25 240
125 25 120
126 25 240
126 25 120
127 25 240
127 25 120
128 25 240
129 25 240
130 25 240
131 25 120
132 25 120
133 25 120
134 25 120
135 25 120
136 25 120
137 25 120
138 25 120
139 25 120
140 25 120
141 25 120
142 25 120
143 25 120
144 25 120
145 25 120
146 25 120
147 25 120
148 25 120
149 25 120
150 25 120
151 25 120
152 25 120
153 25 120
154 25 120
155 25 120
155 24 120
155 23 120
155 22 120
110 23 120
110 23 120
110 23 120
110 23 120
111 23 360
112 23 360
113 23 360
114 23 120
114 23 120
115 23 120
115 23 120
116 23 120
116 23 120
117 23 120
118 23 120
118 23 120
119 23 120
119 23 120
120 23 120
120 23 120
121 23 120
121 23 120
122 23 120
122 23 120
123 23 120
123 23 120
123 23 120
124 23 240
124 23 120
125 23 240
125 23 120
126 23 240
126 23 120
127 23 240
127 23 120
128 23 240
128 23 120
129 23 240
130 23 240
131 23 240
132 23 120
132 23 120
133 23 120
133 23 120
134 23 120
134 23 120
135 23 120
135 23 120
136 23 120
136 23 120
137 23 120
137 23 120
138 23 120
139 23 120
140 23 120
141 23 120
142 23 120
143 23 120
144 23 120
145 23 120
146 23 120
147 23 120
148 23 120
149 23 120
150 23 120
151 23 120
152 23 120
153 23 120
154 23 120
90 89 120
91 89 120
92 89 120
93 89 120
93 89 120
94 89 120
94 89 120
95 89 120
95 89 120
96 89 120
96 89 120
96 89 120
97 89 240
97 89 120
97 89 120
98 89 360
98 89 120
98 89 120
99 89 480
99 89 120
99 89 120
100 89 600
100 89 120
100 89 120
101 89 720
101 89 120
101 89 120
102 89 840
102 89 120
102 89 120
103 89 960
103 89 120
103 89 120
104 89 1080
