    Finished release [optimized] target(s) in 0.04s
     Running `target/release/tester ../final.out`
15 136 120
16 136 120
17 136 120
18 136 120
19 136 120
20 136 120
21 136 120
22 136 120
23 136 120
24 136 120
25 136 120
26 136 120
27 136 120
28 136 120
29 136 120
30 136 120
31 136 120
32 136 120
33 136 120
34 136 120
35 136 120
36 136 120
37 136 120
38 136 120
39 136 120
40 136 120
41 136 120
42 136 120
42 135 120
42 134 120
42 133 120
42 132 120
42 131 120
42 130 120
42 129 120
42 128 120
42 127 120
42 126 120
42 125 120
42 124 120
42 123 120
42 122 120
42 121 120
42 120 120
42 119 120
42 118 120
42 117 120
42 116 120
42 115 120
42 114 120
42 113 120
42 112 120
42 111 120
42 110 120
42 109 120
42 108 120
42 107 120
18 74 120
18 74 120
18 74 120
18 74 120
19 74 360
19 74 120
20 74 360
20 74 120
21 74 360
21 74 120
22 74 360
22 74 120
23 74 360
23 74 120
24 74 360
24 74 120
25 74 360
26 74 360
27 74 360
28 74 120
28 74 120
28 74 120
29 74 240
29 74 120
30 74 240
30 74 120
31 74 240
31 74 120
32 74 240
32 74 120
33 74 240
33 74 120
34 74 240
34 74 120
35 74 240
36 74 240
37 74 240
38 74 120
38 74 120
39 74 120
39 74 120
40 74 120
40 74 120
41 74 120
41 74 120
42 74 120
42 74 120
42 75 120
42 75 120
42 76 120
42 76 120
42 77 120
42 78 120
42 79 120
42 80 120
42 81 120
42 82 120
42 83 120
42 84 120
42 85 120
42 86 120
42 87 120
42 88 120
42 89 120
42 90 120
42 90 120
42 91 120
42 91 120
42 92 120
42 92 120
42 93 120
42 93 120
42 94 120
42 94 120
42 95 120
42 95 120
42 96 120
42 96 120
42 97 120
42 97 120
42 98 120
42 98 120
42 99 120
42 99 120
42 100 120
42 101 120
42 102 120
42 103 120
42 104 120
42 105 120
42 106 120
126 42 120
127 42 120
128 42 120
129 42 120
130 42 120
131 42 120
132 42 120
133 42 120
134 42 120
135 42 120
136 42 120
137 42 120
138 42 120
139 42 120
140 42 120
141 42 120
142 42 120
143 42 120
144 42 120
144 42 120
145 42 120
145 42 120
146 42 120
146 42 120
147 42 120
147 42 120
148 42 120
148 42 120
148 42 120
149 42 240
149 42 120
150 42 240
150 42 120
151 42 240
151 42 120
151 43 240
151 43 120
151 43 120
151 44 360
151 44 120
151 44 120
151 45 480
151 45 120
151 45 120
151 46 600
151 46 120
151 46 120
151 47 720
151 47 120
151 47 120
151 48 840
151 48 120
151 48 120
151 49 960
151 49 120
151 50 960
151 50 120
151 50 120
151 51 1080
151 51 120
151 51 120
151 52 1200
151 52 120
151 52 120
151 53 1320
151 53 120
151 53 120
151 54 1440
151 54 120
151 54 120
151 55 1560
151 55 120
151 55 120
151 56 1680
151 56 120
151 56 120
151 56 120
151 57 1920
151 57 120
151 57 120
151 58 2040
151 58 120
151 58 120
151 58 120
151 59 2280
151 59 120
151 59 120
151 60 2400
151 60 120
151 60 120
151 61 2520
151 61 120
151 61 120
151 62 2640
151 62 120
151 62 120
151 63 2760
151 63 120
151 64 2760
151 64 120
151 65 2760
151 65 120
151 65 120
151 66 2880
151 66 120
151 67 2880
151 67 120
195 93 2880
195 93 120
195 93 120
195 93 120
195 93 120
195 93 120
195 93 120
195 93 120
195 93 120
194 93 3720
194 93 120
193 93 3720
193 93 120
193 93 120
192 93 3840
192 93 120
191 93 3840
191 93 120
190 93 3840
189 93 3840
188 93 3840
187 93 120
187 93 120
187 93 120
187 93 120
187 93 120
187 93 120
187 93 120
187 93 120
187 93 120
187 93 120
187 93 120
187 93 120
187 93 120
187 93 120
187 93 120
187 93 120
187 93 120
187 93 120
187 93 120
187 93 120
187 93 120
187 93 120
187 93 120
187 93 120
187 93 120
187 93 120
187 93 120
187 93 120
186 93 3240
185 93 3240
184 93 3240
183 93 120
183 93 120
183 93 120
183 93 120
183 93 120
183 93 120
183 93 120
183 93 120
183 93 120
183 93 120
183 93 120
183 93 120
183 93 120
183 93 120
183 93 120
183 93 120
183 93 120
183 93 120
183 93 120
183 93 120
183 93 120
183 93 120
183 93 120
182 93 2640
181 93 2640
180 93 2640
179 93 120
179 93 120
179 93 120
179 93 120
179 93 120
179 93 120
179 93 120
179 93 120
179 93 120
179 93 120
179 93 120
179 93 120
179 93 120
179 93 120
179 93 120
179 93 120
179 93 120
179 93 120
178 93 2040
178 93 120
177 93 2040
177 93 120
176 93 2040
176 93 120
175 93 2040
175 93 120
175 93 120
174 93 2160
174 93 120
174 93 120
173 93 2280
173 93 120
173 93 120
172 93 2400
172 93 120
172 93 120
171 93 2520
171 93 120
171 93 120
170 93 2640
170 93 120
170 93 120
169 93 2760
169 93 120
169 93 120
168 93 2880
168 93 120
168 93 120
167 93 3000
167 93 120
166 93 3000
166 93 120
165 93 3000
165 93 120
164 93 3000
163 93 3000
162 93 3000
161 93 120
161 93 120
161 93 120
161 93 120
161 93 120
161 93 120
161 93 120
161 93 120
161 93 120
161 93 120
161 93 120
161 93 120
161 93 120
161 93 120
161 93 120
161 93 120
161 93 120
161 93 120
161 93 120
161 93 120
161 93 120
161 93 120
161 93 120
161 93 120
