    Finished release [optimized] target(s) in 0.04s
     Running `target/release/tester ../final.out`
79 42 120
78 42 120
77 42 120
76 42 120
75 42 120
74 42 120
73 42 120
72 42 120
71 42 120
70 42 120
69 42 120
68 42 120
67 42 120
66 42 120
65 42 120
64 42 120
63 42 120
62 42 120
61 42 120
60 42 120
59 42 120
58 42 120
57 42 120
56 42 120
55 42 120
54 42 120
53 42 120
52 42 120
51 42 120
50 42 120
49 42 120
48 42 120
47 42 120
46 42 120
45 42 120
44 42 120
43 42 120
42 42 120
41 42 120
40 42 120
39 42 120
38 42 120
37 42 120
36 42 120
35 42 120
34 42 120
33 42 120
32 42 120
32 43 120
32 44 120
32 45 120
32 46 120
32 47 120
32 48 120
32 49 120
32 50 120
32 51 120
32 52 120
32 53 120
32 53 120
32 54 120
32 54 120
32 55 120
32 55 120
32 56 120
32 56 120
32 57 120
32 57 120
32 58 120
32 58 120
32 59 120
32 59 120
32 60 120
32 60 120
80 42 120
81 42 120
82 42 120
83 42 120
84 42 120
85 42 120
86 42 120
87 42 120
88 42 120
89 42 120
90 42 120
91 42 120
92 42 120
93 42 120
94 42 120
95 42 120
96 42 120
97 42 120
98 42 120
99 42 120
99 43 120
99 44 120
99 45 120
99 46 120
99 47 120
99 48 120
99 49 120
99 50 120
99 51 120
99 52 120
99 53 120
99 54 120
99 55 120
99 56 120
99 57 120
99 58 120
99 59 120
99 60 120
99 61 120
99 62 120
99 63 120
99 64 120
99 65 120
99 65 120
99 66 120
99 66 120
99 67 120
99 67 120
99 68 120
99 68 120
99 69 120
99 69 120
99 70 120
99 70 120
99 71 120
99 71 120
99 72 120
99 72 120
99 72 120
99 73 240
99 73 120
99 74 240
99 74 120
99 75 240
99 75 120
99 76 240
99 76 120
99 77 240
99 77 120
99 78 240
99 78 120
99 79 240
99 79 120
99 80 240
99 80 120
99 80 120
99 81 360
99 81 120
99 82 360
99 82 120
99 82 120
99 83 480
99 83 120
99 83 120
100 42 600
101 42 600
102 42 600
103 42 120
104 42 120
105 42 120
106 42 120
107 42 120
108 42 120
109 42 120
110 42 120
110 41 120
110 40 120
110 39 120
110 38 120
110 37 120
110 36 120
110 35 120
110 34 120
110 33 120
110 32 120
110 31 120
110 30 120
110 29 120
110 28 120
110 27 120
110 26 120
110 25 120
110 24 120
110 23 120
110 22 120
110 21 120
110 20 120
110 19 120
110 18 120
110 17 120
110 16 120
110 15 120
110 14 120
110 13 120
110 12 120
110 11 120
110 10 120
110 9 120
110 8 120
110 7 120
110 6 120
111 6 120
112 6 120
113 6 120
114 6 120
115 6 120
116 6 120
117 6 120
118 6 120
119 6 120
120 6 120
121 6 120
122 6 120
123 6 120
124 6 120
125 6 120
126 6 120
127 6 120
128 6 120
129 6 120
130 6 120
130 6 120
131 6 120
131 6 120
132 6 120
132 6 120
133 6 120
133 6 120
134 6 120
134 6 120
135 6 120
135 6 120
135 6 120
136 6 240
136 6 120
137 6 240
137 6 120
137 6 120
138 6 360
138 6 120
138 6 120
139 6 480
139 6 120
140 6 480
140 6 120
140 6 120
141 6 600
141 6 120
141 6 120
142 6 720
142 6 120
142 6 120
143 6 840
143 6 120
143 6 120
144 6 960
144 6 120
144 6 120
145 6 1080
145 6 120
146 6 1080
146 6 120
147 6 1080
147 6 120
148 6 1080
148 6 120
149 6 1080
149 6 120
150 6 1080
150 6 120
151 6 1080
151 6 120
152 6 1080
152 6 120
153 6 1080
153 6 120
154 6 1080
154 6 120
155 6 1080
155 6 120
156 6 1080
156 6 120
157 6 1080
157 6 120
158 6 1080
158 6 120
159 6 1080
159 6 120
159 6 120
160 6 1200
160 6 120
161 6 1200
161 6 120
161 6 120
162 6 1320
162 6 120
162 6 120
163 6 1440
163 6 120
163 6 120
164 6 1560
164 6 120
165 6 1560
165 6 120
165 6 120
166 6 1680
166 6 120
166 6 120
167 6 1800
167 6 120
168 6 1800
168 6 120
169 6 1800
169 6 120
170 6 1800
170 6 120
170 6 120
171 6 1920
171 6 120
172 6 1920
172 6 120
173 6 1920
173 6 120
174 6 1920
175 6 1920
176 6 1920
177 6 120
177 6 120
177 6 120
177 6 120
177 6 120
177 6 120
177 6 120
177 6 120
177 6 120
177 6 120
177 6 120
177 6 120
177 6 120
177 6 120
177 6 120
177 6 120
178 6 1800
179 6 1800
180 6 1800
181 6 120
181 6 120
181 6 120
181 6 120
181 6 120
181 6 120
181 6 120
181 6 120
181 6 120
181 6 120
181 6 120
181 6 120
181 6 120
181 6 120
182 6 1560
183 6 1560
184 6 1560
185 6 120
185 6 120
185 6 120
185 6 120
185 6 120
185 6 120
185 6 120
185 6 120
185 6 120
185 6 120
185 6 120
186 6 1200
