    Finished release [optimized] target(s) in 0.03s
     Running `target/release/tester ../final.out`
10 193 100
11 193 100
12 193 100
13 193 100
14 193 100
15 193 100
16 193 100
17 193 100
18 193 100
19 193 100
20 193 100
21 193 100
22 193 100
23 193 100
24 193 100
25 193 100
26 193 100
27 193 100
28 193 100
29 193 100
30 193 100
31 193 100
32 193 100
33 193 100
34 193 100
35 193 100
36 193 100
37 193 100
38 193 100
39 193 100
40 193 100
41 193 100
42 193 100
43 193 100
44 193 100
45 193 100
46 193 100
47 193 100
48 193 100
49 193 100
50 193 100
51 193 100
51 193 100
52 193 100
52 193 100
53 193 100
53 193 100
54 193 100
54 193 100
54 193 100
55 193 200
55 193 100
55 193 100
56 193 300
56 193 100
57 193 300
57 193 100
57 193 100
58 193 400
58 193 100
58 193 100
59 193 500
59 193 100
60 193 500
60 193 100
61 193 500
61 193 100
62 193 500
62 193 100
63 193 500
63 193 100
64 193 500
64 193 100
65 193 500
65 193 100
66 193 500
66 193 100
67 193 500
67 193 100
68 193 500
68 193 100
68 193 100
69 193 600
69 193 100
69 193 100
70 193 700
70 193 100
70 193 100
70 193 100
71 193 900
71 193 100
71 193 100
71 193 100
72 193 1100
72 193 100
72 193 100
72 193 100
73 193 1300
73 193 100
73 193 100
74 193 1400
74 193 100
74 193 100
74 193 100
75 193 1600
75 193 100
76 193 1600
76 193 100
77 193 1600
77 193 100
78 193 1600
79 193 1600
80 193 1600
81 193 100
81 193 100
81 193 100
81 193 100
81 193 100
81 193 100
81 193 100
81 193 100
81 193 100
81 193 100
81 193 100
81 193 100
81 193 100
81 193 100
81 193 100
82 193 1400
82 193 100
83 193 1400
83 193 100
84 193 1400
84 193 100
85 193 1400
85 193 100
86 193 1400
86 193 100
87 193 1400
87 193 100
88 193 1400
89 193 1400
90 193 1400
91 193 100
91 193 100
91 193 100
91 193 100
91 193 100
91 193 100
91 193 100
91 193 100
91 193 100
91 193 100
91 193 100
92 193 1000
93 193 1000
94 193 1000
95 193 100
95 193 100
95 193 100
95 193 100
95 193 100
95 193 100
95 193 100
95 193 100
96 193 700
96 193 100
96 193 100
97 193 800
97 193 100
98 193 800
98 193 100
98 193 100
98 193 100
99 193 1000
99 193 100
99 193 100
100 193 1100
100 193 100
100 193 100
100 193 100
101 193 1300
101 193 100
101 193 100
102 193 1400
102 193 100
102 193 100
103 193 1500
103 193 100
103 193 100
104 193 1600
104 193 100
104 193 100
105 193 1700
105 193 100
105 193 100
106 193 1800
106 193 100
107 193 1800
108 193 1800
109 193 1800
110 193 100
110 193 100
110 193 100
110 193 100
110 193 100
110 193 100
110 193 100
110 193 100
110 193 100
110 193 100
110 193 100
110 193 100
110 193 100
110 193 100
111 193 1300
112 193 1300
112 192 1300
112 191 100
112 191 100
112 191 100
112 191 100
112 191 100
112 191 100
112 191 100
112 190 600
112 190 100
112 189 600
112 189 100
112 188 600
112 188 100
112 187 600
112 187 100
112 186 600
112 186 100
112 185 600
112 185 100
112 185 100
112 184 700
112 183 700
112 182 700
112 181 100
112 181 100
112 181 100
112 181 100
112 181 100
112 180 400
112 179 400
112 178 400
112 177 100
112 177 100
112 176 100
112 176 100
112 175 100
112 175 100
112 174 100
112 173 100
112 172 100
112 171 100
112 170 100
112 169 100
112 168 100
112 167 100
112 166 100
112 165 100
112 164 100
112 163 100
112 162 100
112 162 100
112 161 100
112 161 100
112 160 100
112 160 100
112 159 100
112 159 100
112 158 100
112 158 100
112 157 100
112 156 100
112 155 100
112 154 100
112 153 100
70 122 100
71 122 100
72 122 100
73 122 100
74 122 100
75 122 100
76 122 100
77 122 100
78 122 100
79 122 100
80 122 100
81 122 100
82 122 100
83 122 100
84 122 100
85 122 100
86 122 100
87 122 100
88 122 100
89 122 100
90 122 100
91 122 100
92 122 100
93 122 100
94 122 100
95 122 100
96 122 100
97 122 100
98 122 100
99 122 100
100 122 100
101 122 100
102 122 100
103 122 100
104 122 100
105 122 100
106 122 100
107 122 100
108 122 100
109 122 100
110 122 100
111 122 100
112 122 100
112 123 100
112 124 100
112 125 100
112 126 100
112 127 100
112 128 100
112 129 100
112 130 100
