    Finished release [optimized] target(s) in 0.04s
     Running `target/release/tester ../final.out`
192 106 120
192 106 120
191 106 120
191 106 120
191 106 120
190 106 240
190 106 120
189 106 240
189 106 120
189 106 120
188 106 360
188 106 120
188 106 120
187 106 480
187 106 120
186 106 480
186 106 120
185 106 480
185 106 120
184 106 480
184 106 120
184 106 120
183 106 600
183 106 120
182 106 600
182 106 120
181 106 600
181 106 120
180 106 600
180 106 120
179 106 600
179 106 120
178 106 600
178 106 120
177 106 600
177 106 120
176 106 600
176 106 120
175 106 600
175 106 120
175 106 120
174 106 720
174 106 120
173 106 720
173 106 120
173 106 120
172 106 840
172 106 120
171 106 840
171 106 120
171 106 120
170 106 960
170 106 120
170 106 120
169 106 1080
169 106 120
169 106 120
168 106 1200
168 106 120
168 106 120
168 106 120
167 106 1440
167 106 120
167 106 120
166 106 1560
166 106 120
165 106 1560
165 106 120
165 106 120
164 106 1680
164 106 120
163 106 1680
163 106 120
162 106 1680
162 106 120
161 106 1680
161 106 120
160 106 1680
159 106 1680
158 106 1680
157 106 120
157 106 120
157 106 120
157 106 120
157 106 120
157 106 120
157 106 120
157 106 120
157 106 120
157 106 120
157 106 120
156 106 1200
155 106 1200
154 106 1200
153 106 120
153 106 120
153 106 120
153 106 120
153 106 120
152 106 480
151 106 480
150 106 480
149 106 120
149 106 120
148 106 120
148 106 120
147 106 120
147 106 120
146 106 120
145 106 120
144 106 120
143 106 120
142 106 120
141 106 120
140 106 120
139 106 120
138 106 120
137 106 120
136 106 120
135 106 120
134 106 120
133 106 120
132 106 120
132 107 120
132 108 120
132 109 120
132 110 120
132 111 120
132 112 120
132 113 120
132 114 120
132 115 120
132 116 120
132 117 120
132 118 120
132 119 120
132 120 120
132 121 120
132 122 120
132 123 120
132 124 120
132 125 120
132 126 120
132 127 120
132 128 120
132 128 120
190 107 120
190 107 120
190 107 120
190 108 240
190 108 120
190 109 240
190 109 120
190 110 240
190 110 120
190 111 240
190 111 120
190 112 240
190 112 120
190 113 240
190 113 120
190 114 240
190 114 120
190 115 240
190 116 240
190 117 240
190 118 120
190 118 120
190 119 120
190 120 120
190 121 120
190 122 120
190 123 120
190 124 120
190 125 120
190 126 120
190 127 120
190 128 120
190 129 120
190 130 120
190 131 120
190 132 120
190 133 120
190 134 120
190 135 120
190 136 120
190 137 120
190 138 120
190 139 120
190 140 120
135 87 120
134 87 120
133 87 120
132 87 120
132 88 120
132 89 120
132 90 120
132 91 120
132 92 120
132 93 120
132 94 120
132 95 120
132 96 120
132 97 120
132 98 120
132 99 120
132 100 120
132 101 120
132 102 120
132 103 120
132 104 120
132 105 120
131 87 120
130 87 120
129 87 120
128 87 120
127 87 120
126 87 120
125 87 120
124 87 120
123 87 120
122 87 120
121 87 120
120 87 120
119 87 120
118 87 120
117 87 120
116 87 120
115 87 120
114 87 120
113 87 120
112 87 120
111 87 120
110 87 120
109 87 120
108 87 120
107 87 120
106 87 120
105 87 120
105 86 120
105 85 120
105 84 120
105 83 120
105 82 120
105 81 120
56 102 120
56 102 120
56 102 120
56 102 120
56 102 120
56 102 120
56 102 120
56 102 120
56 102 120
56 102 120
56 102 120
57 102 1200
57 102 120
58 102 1200
58 102 120
59 102 1200
59 102 120
59 102 120
60 102 1320
60 102 120
61 102 1320
61 102 120
62 102 1320
62 102 120
63 102 1320
63 102 120
63 102 120
64 102 1440
64 102 120
65 102 1440
65 102 120
66 102 1440
66 102 120
67 102 1440
67 102 120
68 102 1440
69 102 1440
70 102 1440
71 102 120
71 102 120
71 102 120
71 102 120
71 102 120
71 102 120
71 102 120
71 102 120
71 102 120
71 102 120
71 102 120
71 102 120
