    Finished release [optimized] target(s) in 0.03s
     Running `target/release/tester ../final.out`
25 59 120
26 59 120
27 59 120
28 59 120
29 59 120
30 59 120
31 59 120
32 59 120
33 59 120
34 59 120
35 59 120
36 59 120
37 59 120
38 59 120
39 59 120
40 59 120
41 59 120
42 59 120
43 59 120
44 59 120
45 59 120
46 59 120
47 59 120
47 59 120
48 59 120
48 59 120
49 59 120
49 59 120
50 59 120
50 59 120
50 59 120
51 59 240
51 59 120
51 59 120
52 59 360
52 59 120
52 59 120
53 59 480
53 59 120
53 59 120
53 59 120
54 59 720
54 59 120
54 59 120
55 59 840
55 59 120
55 59 120
55 59 120
56 59 1080
56 59 120
56 59 120
56 59 120
56 59 120
57 59 1440
57 59 120
57 59 120
57 59 120
58 59 1680
58 59 120
58 59 120
58 59 120
59 59 1920
59 59 120
59 59 120
59 59 120
60 59 2160
60 59 120
60 59 120
60 59 120
61 59 2400
61 59 120
61 59 120
61 59 120
62 59 2640
62 59 120
62 59 120
63 59 2760
63 59 120
63 59 120
64 59 2880
64 59 120
64 59 120
65 59 3000
65 59 120
66 59 3000
66 59 120
67 59 3000
67 59 120
68 59 3000
69 59 3000
70 59 3000
71 59 120
71 59 120
71 59 120
71 59 120
71 59 120
71 59 120
71 59 120
71 59 120
71 59 120
71 59 120
71 59 120
71 59 120
71 59 120
71 59 120
71 59 120
71 59 120
71 59 120
71 59 120
71 59 120
71 59 120
71 59 120
71 59 120
71 59 120
71 59 120
71 58 2760
71 57 2760
71 56 2760
71 55 120
71 55 120
71 55 120
71 55 120
71 55 120
71 55 120
71 55 120
71 55 120
71 55 120
71 55 120
71 55 120
71 55 120
71 55 120
71 55 120
71 55 120
71 55 120
71 55 120
71 55 120
71 54 2040
71 53 2040
71 52 2040
71 51 120
71 51 120
71 51 120
71 51 120
71 51 120
71 51 120
71 51 120
71 51 120
71 50 840
71 49 840
71 48 840
71 47 120
71 47 120
71 46 120
71 46 120
71 45 120
71 45 120
71 44 120
71 43 120
71 42 120
71 41 120
71 40 120
71 39 120
71 38 120
71 37 120
71 36 120
71 35 120
71 34 120
71 33 120
71 32 120
71 32 120
71 31 120
71 31 120
71 30 120
71 30 120
71 29 120
71 29 120
71 28 120
71 28 120
58 60 120
58 60 120
58 60 120
58 60 120
58 60 120
58 60 120
58 60 120
58 60 120
58 60 120
58 60 120
58 60 120
58 60 120
58 60 120
58 60 120
58 60 120
58 60 120
58 60 120
58 61 1920
58 62 1920
58 63 1920
58 64 120
58 64 120
58 64 120
58 64 120
58 64 120
58 64 120
58 64 120
58 64 120
58 64 120
58 64 120
58 64 120
58 64 120
58 64 120
58 64 120
58 64 120
58 64 120
58 65 1800
58 66 1800
58 67 1800
58 68 120
58 68 120
58 68 120
58 68 120
58 68 120
58 68 120
58 68 120
58 68 120
58 68 120
58 68 120
58 68 120
58 68 120
58 68 120
58 69 1440
58 70 1440
58 71 1440
58 72 120
58 72 120
58 72 120
58 72 120
58 72 120
58 72 120
58 72 120
58 72 120
58 72 120
58 73 960
58 74 960
58 75 960
58 76 120
58 76 120
58 76 120
58 76 120
58 76 120
58 77 480
58 78 480
58 79 480
58 80 120
58 80 120
58 81 120
58 82 120
58 83 120
58 84 120
58 85 120
58 86 120
58 87 120
58 88 120
58 89 120
58 90 120
58 91 120
58 92 120
58 93 120
58 94 120
58 95 120
58 96 120
57 96 120
56 96 120
55 96 120
54 96 120
53 96 120
52 96 120
52 97 120
52 97 120
52 98 120
52 98 120
52 99 120
52 99 120
52 100 120
52 100 120
52 101 120
52 101 120
52 102 120
52 102 120
52 103 120
52 103 120
52 104 120
52 104 120
52 105 120
52 105 120
52 105 120
52 106 240
52 106 120
52 107 240
52 108 240
52 109 240
52 110 120
52 110 120
52 111 120
52 112 120
52 113 120
52 114 120
52 115 120
52 116 120
52 117 120
52 118 120
52 119 120
52 120 120
52 121 120
52 122 120
52 123 120
52 124 120
52 125 120
52 126 120
52 127 120
52 128 120
52 129 120
52 130 120
52 131 120
52 132 120
52 133 120
52 134 120
52 135 120
52 136 120
52 137 120
52 138 120
52 139 120
52 140 120
52 141 120
52 142 120
52 143 120
52 144 120
52 145 120
52 146 120
52 147 120
51 147 120
50 147 120
49 147 120
48 147 120
47 147 120
46 147 120
45 147 120
44 147 120
43 147 120
42 147 120
41 147 120
40 147 120
39 147 120
38 147 120
37 147 120
36 147 120
35 147 120
34 147 120
33 147 120
32 147 120
31 147 120
30 147 120
29 147 120
28 147 120
27 147 120
26 147 120
25 147 120
24 147 120
23 147 120
22 147 120
21 147 120
20 147 120
20 147 120
19 147 120
19 147 120
18 147 120
18 147 120
17 147 120
17 147 120
16 147 120
16 147 120
15 147 120
15 147 120
14 147 120
14 147 120
13 147 120
13 147 120
12 147 120
12 147 120
11 147 120
11 147 120
10 147 120
10 147 120
9 147 120
9 147 120
8 147 120
8 147 120
7 147 120
7 147 120
7 147 120
6 147 240
6 147 120
6 148 240
6 148 120
6 149 240
53 147 240
54 147 240
55 147 120
56 147 120
57 147 120
58 147 120
59 147 120
60 147 120
61 147 120
62 147 120
63 147 120
64 147 120
65 147 120
66 147 120
67 147 120
68 147 120
69 147 120
70 147 120
71 147 120
72 147 120
73 147 120
74 147 120
75 147 120
76 147 120
77 147 120
78 147 120
78 147 120
79 147 120
79 147 120
80 147 120
80 147 120
81 147 120
81 147 120
82 147 120
82 147 120
82 147 120
83 147 240
83 147 120
84 147 240
84 147 120
85 147 240
85 147 120
86 147 240
86 147 120
87 147 240
87 147 120
88 147 240
88 147 120
89 147 240
89 147 120
89 147 120
90 147 360
90 147 120
91 147 360
91 147 120
92 147 360
92 147 120
92 147 120
93 147 480
93 147 120
93 147 120
93 148 600
93 149 600
93 150 600
93 151 120
93 151 120
93 151 120
93 151 120
93 152 360
93 152 120
93 153 360
93 153 120
93 154 360
93 154 120
93 155 360
93 156 360
93 157 360
93 158 120
93 158 120
93 159 120
93 159 120
93 160 120
93 160 120
93 161 120
93 162 120
93 163 120
93 164 120
93 165 120
166 192 120
167 192 120
168 192 120
168 191 120
168 190 120
168 189 120
168 188 120
168 187 120
168 186 120
168 185 120
168 184 120
168 183 120
168 182 120
168 181 120
168 180 120
168 179 120
168 178 120
168 177 120
168 176 120
168 175 120
168 174 120
168 173 120
168 172 120
168 171 120
168 171 120
168 170 120
168 170 120
168 169 120
168 169 120
168 168 120
168 168 120
168 167 120
168 167 120
168 166 120
168 166 120
168 165 120
168 165 120
168 164 120
168 164 120
168 163 120
168 163 120
168 162 120
168 162 120
168 161 120
168 160 120
168 159 120
168 158 120
168 157 120
168 156 120
168 155 120
168 154 120
Total Cost = 177016
