    Finished release [optimized] target(s) in 0.03s
     Running `target/release/tester ../final.out`
5 153 50
6 153 50
7 153 50
8 153 50
9 153 50
10 153 50
11 153 50
12 153 50
13 153 50
14 153 50
15 153 50
16 153 50
17 153 50
18 153 50
19 153 50
20 153 50
21 153 50
22 153 50
23 153 50
24 153 50
24 153 50
25 153 50
25 153 50
26 153 50
26 153 50
27 153 50
27 153 50
28 153 50
28 153 50
29 153 50
29 153 50
29 153 50
30 153 50
30 153 50
30 153 50
30 153 50
31 153 50
31 153 50
31 153 50
31 153 50
31 153 50
32 153 50
32 153 50
32 153 50
32 153 50
32 153 50
32 153 50
33 153 50
33 153 50
33 153 50
33 153 50
33 153 50
33 153 50
33 153 50
33 153 50
34 153 50
34 153 50
34 153 50
34 153 50
34 153 50
34 153 50
34 153 50
34 153 50
34 153 50
34 153 50
34 153 50
35 153 50
35 153 50
35 153 50
35 153 50
35 153 50
35 153 50
35 153 50
35 153 50
35 153 50
35 153 50
35 153 50
35 153 50
35 153 50
35 153 50
36 153 50
36 153 50
36 153 50
36 153 50
36 153 50
36 153 50
36 153 50
36 153 50
36 153 50
36 153 50
36 153 50
36 153 50
36 153 50
36 153 50
36 153 50
36 153 50
36 153 50
37 153 50
37 153 50
37 153 50
37 153 50
37 153 50
37 153 50
37 153 50
37 153 50
37 153 50
37 153 50
37 153 50
37 153 50
37 153 50
37 153 50
37 153 50
37 153 50
37 153 50
37 153 50
37 153 50
37 153 50
38 153 50
38 153 50
38 153 50
38 153 50
38 153 50
38 153 50
38 153 50
38 153 50
38 153 50
38 153 50
38 153 50
38 153 50
38 153 50
38 153 50
38 153 50
38 153 50
38 153 50
38 153 50
38 153 50
38 153 50
38 153 50
38 153 50
38 153 50
39 153 50
39 153 50
39 153 50
39 153 50
39 153 50
39 153 50
39 153 50
39 153 50
39 153 50
39 153 50
39 153 50
39 153 50
39 153 50
39 153 50
39 153 50
39 153 50
39 153 50
39 153 50
39 153 50
39 153 50
39 153 50
39 153 50
39 153 50
39 153 50
39 153 50
39 153 50
40 153 50
40 153 50
40 153 50
40 153 50
40 153 50
40 153 50
40 153 50
40 153 50
40 153 50
40 153 50
40 153 50
40 153 50
40 153 50
40 153 50
40 153 50
40 153 50
40 153 50
40 153 50
40 153 50
40 153 50
40 153 50
40 153 50
40 153 50
40 153 50
40 153 50
40 153 50
40 153 50
40 153 50
40 153 50
41 153 50
41 153 50
41 153 50
41 153 50
41 153 50
41 153 50
41 153 50
41 153 50
41 153 50
41 153 50
41 153 50
41 153 50
41 153 50
41 153 50
41 153 50
41 153 50
41 153 50
41 153 50
41 153 50
41 153 50
41 153 50
41 153 50
41 153 50
41 153 50
41 153 50
41 153 50
41 153 50
41 153 50
41 153 50
41 153 50
41 153 50
41 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
42 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
43 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
44 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
45 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
46 153 50
47 153 50
47 153 50
47 153 50
47 153 50
47 153 50
47 153 50
47 153 50
47 153 50
47 153 50
47 153 50
47 153 50
47 153 50
47 153 50
47 153 50
47 153 50
47 153 50
47 153 50
47 153 50
47 153 50
47 153 50
47 153 50
47 153 50
47 153 50
47 153 50
47 153 50
47 153 50
47 153 50
47 153 50
47 153 50
47 153 50
48 153 50
48 153 50
48 153 50
48 153 50
48 153 50
48 153 50
48 153 50
48 153 50
48 153 50
48 153 50
48 153 50
48 153 50
48 153 50
48 153 50
48 153 50
48 153 50
48 153 50
48 153 50
48 153 50
48 153 50
48 153 50
48 153 50
48 153 50
48 153 50
48 153 50
48 153 50
49 153 50
49 153 50
49 153 50
49 153 50
49 153 50
49 153 50
49 153 50
49 153 50
49 153 50
49 153 50
49 153 50
49 153 50
49 153 50
49 153 50
49 153 50
49 153 50
49 153 50
49 153 50
49 153 50
49 153 50
49 153 50
49 153 50
50 153 50
50 153 50
50 153 50
50 153 50
50 153 50
50 153 50
50 153 50
50 153 50
50 153 50
50 153 50
50 153 50
50 153 50
50 153 50
50 153 50
50 153 50
50 153 50
50 153 50
50 153 50
51 153 50
51 153 50
51 153 50
51 153 50
51 153 50
51 153 50
51 153 50
51 153 50
51 153 50
51 153 50
51 153 50
51 153 50
51 153 50
51 153 50
51 153 50
52 153 50
52 153 50
52 153 50
52 153 50
52 153 50
52 153 50
52 153 50
52 153 50
52 153 50
52 153 50
52 153 50
52 153 50
53 153 50
53 153 50
53 153 50
53 153 50
53 153 50
53 153 50
53 153 50
53 153 50
53 153 50
54 153 50
54 153 50
54 153 50
54 153 50
54 153 50
54 153 50
54 153 50
55 153 50
55 153 50
55 153 50
55 153 50
55 153 50
55 153 50
56 153 50
56 153 50
56 153 50
56 153 50
56 153 50
57 153 50
57 153 50
57 153 50
57 153 50
58 153 50
58 153 50
58 153 50
59 153 50
59 153 50
59 153 50
60 153 50
60 153 50
61 153 50
61 153 50
62 153 50
62 153 50
63 153 50
64 153 50
65 153 50
66 153 50
67 153 50
68 153 50
69 153 50
70 153 50
71 153 50
72 153 50
73 153 50
74 153 50
74 152 50
74 151 50
74 150 50
74 149 50
74 148 50
74 147 50
74 146 50
74 145 50
74 144 50
74 143 50
74 142 50
74 141 50
74 140 50
74 139 50
74 138 50
74 137 50
74 136 50
74 135 50
74 134 50
74 133 50
74 132 50
74 131 50
74 130 50
74 129 50
74 128 50
74 127 50
74 126 50
74 125 50
74 124 50
74 123 50
74 122 50
74 121 50
74 120 50
74 119 50
74 118 50
74 117 50
74 116 50
74 115 50
74 114 50
74 113 50
74 112 50
74 111 50
74 110 50
74 109 50
74 108 50
74 107 50
74 106 50
74 105 50
74 104 50
180 143 50
179 143 50
178 143 50
177 143 50
176 143 50
175 143 50
174 143 50
173 143 50
172 143 50
171 143 50
170 143 50
169 143 50
168 143 50
167 143 50
166 143 50
165 143 50
165 143 50
164 143 50
164 143 50
163 143 50
163 143 50
163 143 50
162 143 50
162 143 50
162 143 50
161 143 50
161 143 50
161 143 50
161 143 50
160 143 50
160 143 50
160 143 50
160 143 50
160 143 50
159 143 50
159 143 50
159 143 50
159 143 50
159 143 50
159 143 50
158 143 50
158 143 50
158 143 50
158 143 50
158 143 50
158 143 50
158 143 50
157 143 50
157 143 50
157 143 50
157 143 50
157 143 50
157 143 50
157 143 50
157 143 50
157 143 50
156 143 50
156 143 50
156 143 50
156 143 50
156 143 50
156 143 50
156 143 50
156 143 50
156 143 50
156 143 50
156 143 50
155 143 50
155 143 50
155 143 50
155 143 50
155 143 50
155 143 50
155 143 50
155 143 50
155 143 50
155 143 50
155 143 50
155 143 50
155 143 50
155 143 50
154 143 50
154 143 50
154 143 50
154 143 50
154 143 50
154 143 50
154 143 50
154 143 50
154 143 50
154 143 50
154 143 50
154 143 50
154 143 50
154 143 50
154 143 50
154 143 50
154 143 50
153 143 50
153 143 50
153 143 50
153 143 50
153 143 50
153 143 50
153 143 50
153 143 50
153 143 50
153 143 50
153 143 50
153 143 50
153 143 50
153 143 50
153 143 50
153 143 50
153 143 50
153 143 50
153 143 50
153 143 50
152 143 50
152 143 50
152 143 50
152 143 50
152 143 50
152 143 50
152 143 50
152 143 50
152 143 50
152 143 50
152 143 50
152 143 50
152 143 50
152 143 50
152 143 50
152 143 50
152 143 50
152 143 50
152 143 50
152 143 50
152 143 50
152 143 50
152 143 50
151 143 50
151 143 50
151 143 50
151 143 50
151 143 50
151 143 50
151 143 50
151 143 50
151 143 50
151 143 50
151 143 50
151 143 50
151 143 50
151 143 50
151 143 50
151 143 50
151 143 50
151 143 50
151 143 50
151 143 50
151 143 50
151 143 50
151 143 50
151 143 50
151 143 50
151 143 50
150 143 50
150 143 50
150 143 50
150 143 50
150 143 50
150 143 50
150 143 50
150 143 50
150 143 50
150 143 50
150 143 50
150 143 50
150 143 50
150 143 50
150 143 50
150 143 50
150 143 50
150 143 50
150 143 50
150 143 50
150 143 50
150 143 50
150 143 50
150 143 50
150 143 50
150 143 50
150 143 50
150 143 50
149 143 50
149 143 50
149 143 50
149 143 50
149 143 50
149 143 50
149 143 50
149 143 50
149 143 50
149 143 50
149 143 50
149 143 50
149 143 50
149 143 50
149 143 50
149 143 50
149 143 50
149 143 50
149 143 50
149 143 50
149 143 50
149 143 50
149 143 50
149 143 50
149 143 50
149 143 50
149 143 50
149 143 50
149 143 50
148 143 50
148 143 50
148 143 50
148 143 50
148 143 50
148 143 50
148 143 50
148 143 50
148 143 50
148 143 50
148 143 50
148 143 50
148 143 50
148 143 50
148 143 50
148 143 50
148 143 50
148 143 50
148 143 50
148 143 50
148 143 50
148 143 50
148 143 50
148 143 50
148 143 50
148 143 50
148 143 50
148 143 50
148 143 50
147 143 50
147 143 50
147 143 50
147 143 50
147 143 50
147 143 50
147 143 50
147 143 50
147 143 50
147 143 50
147 143 50
147 143 50
147 143 50
147 143 50
147 143 50
147 143 50
147 143 50
147 143 50
147 143 50
147 143 50
147 143 50
147 143 50
147 143 50
147 143 50
147 143 50
147 143 50
147 143 50
147 143 50
146 143 50
146 143 50
146 143 50
146 143 50
146 143 50
146 143 50
146 143 50
146 143 50
146 143 50
146 143 50
146 143 50
146 143 50
146 143 50
146 143 50
146 143 50
146 143 50
146 143 50
146 143 50
146 143 50
146 143 50
146 143 50
146 143 50
146 143 50
146 143 50
146 143 50
146 143 50
146 143 50
145 143 50
145 143 50
145 143 50
145 143 50
145 143 50
145 143 50
145 143 50
145 143 50
145 143 50
145 143 50
145 143 50
145 143 50
145 143 50
145 143 50
145 143 50
145 143 50
145 143 50
145 143 50
145 143 50
145 143 50
145 143 50
145 143 50
145 143 50
145 143 50
145 143 50
145 143 50
144 143 50
144 143 50
144 143 50
144 143 50
144 143 50
144 143 50
144 143 50
144 143 50
144 143 50
144 143 50
144 143 50
144 143 50
144 143 50
144 143 50
144 143 50
144 143 50
144 143 50
144 143 50
144 143 50
144 143 50
144 143 50
144 143 50
144 143 50
144 143 50
144 143 50
143 143 50
143 143 50
143 143 50
143 143 50
143 143 50
143 143 50
143 143 50
143 143 50
143 143 50
143 143 50
143 143 50
143 143 50
143 143 50
143 143 50
143 143 50
143 143 50
143 143 50
143 143 50
143 143 50
143 143 50
143 143 50
143 143 50
143 143 50
143 143 50
142 143 50
142 143 50
142 143 50
142 143 50
142 143 50
142 143 50
142 143 50
142 143 50
142 143 50
142 143 50
142 143 50
142 143 50
142 143 50
142 143 50
142 143 50
142 143 50
142 143 50
142 143 50
142 143 50
142 143 50
142 143 50
142 143 50
141 143 50
141 143 50
141 143 50
141 143 50
141 143 50
141 143 50
141 143 50
141 143 50
141 143 50
141 143 50
141 143 50
141 143 50
141 143 50
141 143 50
141 143 50
141 143 50
141 143 50
141 143 50
141 143 50
141 143 50
141 143 50
140 143 50
140 143 50
140 143 50
140 143 50
140 143 50
140 143 50
140 143 50
140 143 50
140 143 50
140 143 50
140 143 50
140 143 50
140 143 50
140 143 50
140 143 50
140 143 50
140 143 50
140 143 50
140 143 50
139 143 50
139 143 50
139 143 50
139 143 50
139 143 50
139 143 50
139 143 50
139 143 50
139 143 50
139 143 50
139 143 50
139 143 50
139 143 50
139 143 50
139 143 50
139 143 50
139 143 50
139 143 50
138 143 50
138 143 50
138 143 50
138 143 50
138 143 50
138 143 50
138 143 50
138 143 50
138 143 50
138 143 50
138 143 50
138 143 50
138 143 50
138 143 50
138 143 50
138 143 50
138 143 50
137 143 50
137 143 50
137 143 50
137 143 50
137 143 50
137 143 50
137 143 50
137 143 50
137 143 50
137 143 50
137 143 50
137 143 50
137 143 50
137 143 50
137 143 50
137 143 50
136 143 50
136 143 50
136 143 50
136 143 50
136 143 50
136 143 50
136 143 50
136 143 50
136 143 50
136 143 50
136 143 50
136 143 50
136 143 50
136 143 50
136 143 50
135 143 50
135 143 50
135 143 50
135 143 50
135 143 50
135 143 50
135 143 50
135 143 50
135 143 50
135 143 50
135 143 50
135 143 50
135 143 50
135 143 50
135 143 50
134 143 50
134 143 50
134 143 50
134 143 50
134 143 50
134 143 50
134 143 50
134 143 50
134 143 50
134 143 50
134 143 50
134 143 50
134 143 50
134 143 50
134 143 50
133 143 50
133 143 50
133 143 50
133 143 50
133 143 50
133 143 50
133 143 50
133 143 50
133 143 50
133 143 50
133 143 50
133 143 50
133 143 50
133 143 50
133 143 50
132 143 50
132 143 50
132 143 50
132 143 50
132 143 50
132 143 50
132 143 50
132 143 50
132 143 50
132 143 50
132 143 50
132 143 50
132 143 50
132 143 50
132 143 50
132 143 50
131 143 50
131 143 50
131 143 50
131 143 50
131 143 50
131 143 50
131 143 50
131 143 50
131 143 50
131 143 50
131 143 50
131 143 50
131 143 50
131 143 50
131 143 50
131 143 50
131 143 50
130 143 50
130 143 50
130 143 50
130 143 50
130 143 50
130 143 50
130 143 50
130 143 50
130 143 50
130 143 50
130 143 50
130 143 50
130 143 50
130 143 50
130 143 50
130 143 50
130 143 50
130 143 50
129 143 50
129 143 50
129 143 50
129 143 50
129 143 50
129 143 50
129 143 50
129 143 50
129 143 50
129 143 50
129 143 50
129 143 50
129 143 50
129 143 50
129 143 50
129 143 50
129 143 50
129 143 50
129 143 50
129 143 50
128 143 50
128 143 50
128 143 50
128 143 50
128 143 50
128 143 50
128 143 50
128 143 50
128 143 50
128 143 50
128 143 50
128 143 50
128 143 50
128 143 50
128 143 50
128 143 50
128 143 50
128 143 50
128 143 50
128 143 50
128 143 50
127 143 50
127 143 50
127 143 50
127 143 50
127 143 50
127 143 50
127 143 50
127 143 50
127 143 50
127 143 50
127 143 50
127 143 50
127 143 50
127 143 50
127 143 50
127 143 50
127 143 50
127 143 50
127 143 50
127 143 50
127 143 50
127 143 50
127 143 50
126 143 50
126 143 50
126 143 50
126 143 50
126 143 50
126 143 50
126 143 50
126 143 50
126 143 50
126 143 50
126 143 50
126 143 50
126 143 50
126 143 50
126 143 50
126 143 50
126 143 50
126 143 50
126 143 50
126 143 50
126 143 50
126 143 50
126 143 50
126 143 50
126 143 50
125 143 50
125 143 50
125 143 50
125 143 50
125 143 50
125 143 50
125 143 50
125 143 50
125 143 50
125 143 50
125 143 50
125 143 50
125 143 50
125 143 50
125 143 50
125 143 50
125 143 50
125 143 50
125 143 50
125 143 50
125 143 50
125 143 50
125 143 50
125 143 50
125 143 50
125 143 50
125 143 50
124 143 50
124 143 50
124 143 50
124 143 50
124 143 50
124 143 50
124 143 50
124 143 50
124 143 50
124 143 50
124 143 50
124 143 50
124 143 50
124 143 50
124 143 50
124 143 50
124 143 50
124 143 50
124 143 50
124 143 50
124 143 50
124 143 50
124 143 50
124 143 50
124 143 50
124 143 50
124 143 50
124 143 50
124 143 50
123 143 50
123 143 50
123 143 50
123 143 50
123 143 50
123 143 50
123 143 50
123 143 50
123 143 50
123 143 50
123 143 50
123 143 50
123 143 50
123 143 50
123 143 50
123 143 50
123 143 50
123 143 50
123 143 50
123 143 50
123 143 50
123 143 50
123 143 50
123 143 50
123 143 50
123 143 50
123 143 50
123 143 50
123 143 50
123 143 50
123 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
122 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
121 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
120 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
119 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
118 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
117 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
116 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
115 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
114 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
113 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
112 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
111 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
110 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
109 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
108 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
107 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
106 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
105 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
104 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
103 143 50
102 143 50
102 143 50
102 143 50
102 143 50
102 143 50
102 143 50
102 143 50
102 143 50
102 143 50
102 143 50
102 143 50
102 143 50
102 143 50
102 143 50
102 143 50
102 143 50
102 143 50
102 143 50
102 143 50
102 143 50
102 143 50
102 143 50
102 143 50
102 143 50
102 143 50
102 143 50
102 143 50
102 143 50
102 143 50
102 143 50
101 143 50
101 143 50
101 143 50
101 143 50
101 143 50
101 143 50
101 143 50
101 143 50
101 143 50
101 143 50
101 143 50
101 143 50
101 143 50
101 143 50
101 143 50
101 143 50
101 143 50
101 143 50
101 143 50
101 143 50
101 143 50
101 143 50
101 143 50
101 143 50
101 143 50
101 143 50
100 143 50
100 143 50
100 143 50
100 143 50
100 143 50
100 143 50
100 143 50
100 143 50
100 143 50
100 143 50
100 143 50
100 143 50
100 143 50
100 143 50
100 143 50
100 143 50
100 143 50
100 143 50
100 143 50
