    Finished release [optimized] target(s) in 0.04s
     Running `target/release/tester ../final.out`
54 180 100
55 180 100
56 180 100
57 180 100
58 180 100
59 180 100
60 180 100
61 180 100
62 180 100
63 180 100
64 180 100
65 180 100
66 180 100
67 180 100
68 180 100
69 180 100
70 180 100
70 180 100
71 180 100
71 180 100
72 180 100
72 180 100
72 180 100
73 180 200
73 180 100
74 180 200
74 180 100
75 180 200
75 180 100
76 180 200
76 180 100
77 180 200
77 180 100
78 180 200
78 180 100
79 180 200
79 180 100
79 179 200
79 179 100
79 178 200
79 178 100
79 177 200
79 177 100
79 177 100
79 176 300
79 176 100
79 175 300
79 175 100
79 175 100
79 174 400
79 174 100
79 174 100
79 173 500
79 173 100
79 173 100
79 172 600
79 172 100
79 171 600
79 171 100
79 170 600
79 170 100
79 169 600
79 168 600
79 167 600
79 166 100
79 166 100
79 166 100
79 166 100
79 166 100
79 165 400
79 165 100
79 164 400
79 164 100
79 163 400
79 163 100
79 163 100
79 162 500
79 162 100
79 162 100
79 161 600
79 161 100
79 160 600
79 160 100
79 160 100
79 159 700
79 159 100
79 158 700
79 157 700
79 156 700
79 155 100
79 155 100
79 155 100
79 155 100
79 154 300
79 153 300
79 152 300
79 151 100
79 151 100
79 151 100
79 150 200
79 150 100
79 149 200
79 148 200
79 147 200
79 146 100
79 145 100
79 144 100
79 143 100
79 142 100
79 141 100
79 140 100
79 139 100
79 138 100
79 137 100
79 136 100
79 135 100
79 134 100
79 133 100
79 132 100
79 131 100
79 130 100
79 129 100
79 128 100
79 127 100
79 126 100
79 125 100
79 124 100
79 123 100
79 122 100
79 121 100
79 120 100
79 119 100
79 118 100
79 117 100
79 116 100
79 115 100
79 115 100
79 114 100
79 114 100
79 113 100
79 113 100
79 112 100
79 112 100
79 112 100
79 111 200
79 111 100
79 110 200
79 110 100
79 110 100
79 109 300
79 109 100
79 108 300
79 108 100
79 108 100
79 107 400
79 107 100
79 107 100
79 107 100
79 106 600
79 106 100
79 106 100
79 106 100
79 105 800
79 105 100
79 105 100
79 105 100
79 105 100
79 104 1100
79 104 100
79 104 100
79 104 100
79 104 100
79 103 1400
79 103 100
79 103 100
79 103 100
79 102 1600
79 102 100
79 102 100
79 101 1700
79 101 100
79 101 100
79 100 1800
79 100 100
79 99 1800
79 99 100
79 98 1800
79 98 100
79 97 1800
79 97 100
79 97 100
79 96 1900
79 96 100
79 96 100
79 95 2000
79 95 100
79 95 100
79 95 100
79 94 2200
79 94 100
79 94 100
79 93 2300
79 93 100
79 93 100
79 93 100
79 92 2500
79 92 100
79 92 100
79 91 2600
79 91 100
79 90 2600
79 89 2600
79 88 2600
79 87 100
79 87 100
79 87 100
79 87 100
79 87 100
79 87 100
79 87 100
79 87 100
79 87 100
79 87 100
79 87 100
79 87 100
79 87 100
79 87 100
79 87 100
79 87 100
79 87 100
79 86 1600
79 85 1600
79 84 1600
79 83 100
79 83 100
79 83 100
79 83 100
79 83 100
79 83 100
79 82 500
79 81 500
79 80 500
79 79 100
79 79 100
79 79 100
79 79 100
79 78 300
79 78 100
79 77 300
