    Finished release [optimized] target(s) in 0.03s
     Running `target/release/tester ../final.out`
162 38 120
161 38 120
160 38 120
159 38 120
159 38 120
158 38 120
158 38 120
157 38 120
157 38 120
157 38 120
156 38 240
156 38 120
155 38 240
155 38 120
154 38 240
154 38 120
153 38 240
153 38 120
152 38 240
152 38 120
151 38 240
151 38 120
150 38 240
149 38 240
148 38 240
147 38 120
146 38 120
145 38 120
144 38 120
143 38 120
142 38 120
141 38 120
140 38 120
139 38 120
138 38 120
137 38 120
136 38 120
135 38 120
134 38 120
134 38 120
133 38 120
133 38 120
133 38 120
132 38 240
132 38 120
132 38 120
131 38 360
131 38 120
131 38 120
130 38 480
130 38 120
130 38 120
129 38 600
129 38 120
128 38 600
128 38 120
128 38 120
127 38 720
127 38 120
126 38 720
126 38 120
125 38 720
125 38 120
124 38 720
123 38 720
122 38 720
121 38 120
121 38 120
121 38 120
121 38 120
120 38 360
119 38 360
118 38 360
117 38 120
117 38 120
116 38 120
116 38 120
115 38 120
115 38 120
114 38 120
114 38 120
113 38 120
113 38 120
112 38 120
112 38 120
111 38 120
111 38 120
110 38 120
110 38 120
109 38 120
109 38 120
108 38 120
108 38 120
107 38 120
107 38 120
106 38 120
106 38 120
105 38 120
105 38 120
105 38 120
104 38 240
104 38 120
103 38 240
103 38 120
103 38 120
102 38 360
102 38 120
101 38 360
101 38 120
100 38 360
100 38 120
99 38 360
98 38 360
97 38 360
96 38 120
96 38 120
95 38 120
95 38 120
94 38 120
94 38 120
93 38 120
92 38 120
91 38 120
90 38 120
89 38 120
88 38 120
87 38 120
86 38 120
85 38 120
84 38 120
83 38 120
83 38 120
82 38 120
82 38 120
81 38 120
81 38 120
81 38 120
80 38 240
80 38 120
79 38 240
79 38 120
79 38 120
78 38 360
78 38 120
78 38 120
77 38 480
77 38 120
76 38 480
76 38 120
76 38 120
75 38 600
75 38 120
74 38 600
74 38 120
73 38 600
72 38 600
71 38 600
70 38 120
70 38 120
70 38 120
69 38 240
68 38 240
67 38 240
66 38 120
65 38 120
64 38 120
63 38 120
62 38 120
61 38 120
60 38 120
60 37 120
60 36 120
158 160 120
157 160 120
156 160 120
155 160 120
154 160 120
153 160 120
152 160 120
151 160 120
150 160 120
149 160 120
149 160 120
148 160 120
148 160 120
147 160 120
147 160 120
147 160 120
146 160 240
146 160 120
146 160 120
146 160 120
145 160 480
145 160 120
145 160 120
144 160 600
144 160 120
144 160 120
144 160 120
143 160 840
143 160 120
142 160 840
142 160 120
141 160 840
141 160 120
140 160 840
139 160 840
138 160 840
137 160 120
137 160 120
137 160 120
137 160 120
136 160 360
135 160 360
134 160 360
133 160 120
132 160 120
131 160 120
130 160 120
129 160 120
128 160 120
127 160 120
126 160 120
126 159 120
126 158 120
126 157 120
126 156 120
126 155 120
126 154 120
126 153 120
126 152 120
126 151 120
126 150 120
126 149 120
126 148 120
126 147 120
126 146 120
126 145 120
126 144 120
126 143 120
126 142 120
126 141 120
126 140 120
126 139 120
126 138 120
126 137 120
126 136 120
126 135 120
126 134 120
126 133 120
126 132 120
126 131 120
126 130 120
126 129 120
126 128 120
126 127 120
126 126 120
126 125 120
126 124 120
126 123 120
126 122 120
126 121 120
126 120 120
126 119 120
126 118 120
125 160 120
124 160 120
123 160 120
122 160 120
121 160 120
120 160 120
119 160 120
118 160 120
117 160 120
116 160 120
115 160 120
114 160 120
113 160 120
112 160 120
111 160 120
110 160 120
109 160 120
108 160 120
107 160 120
106 160 120
105 160 120
104 160 120
103 160 120
102 160 120
101 160 120
100 160 120
99 160 120
98 160 120
97 160 120
96 160 120
95 160 120
94 160 120
93 160 120
92 160 120
91 160 120
90 160 120
89 160 120
88 160 120
87 160 120
86 160 120
85 160 120
84 160 120
83 160 120
82 160 120
81 160 120
80 160 120
80 161 120
80 162 120
80 163 120
80 164 120
80 165 120
80 166 120
80 167 120
80 168 120
80 169 120
80 170 120
80 171 120
80 172 120
80 173 120
Total Cost = 99072
