    Finished release [optimized] target(s) in 0.03s
     Running `target/release/tester ../final.out`
110 115 120
109 115 120
108 115 120
107 115 120
106 115 120
105 115 120
104 115 120
103 115 120
102 115 120
101 115 120
100 115 120
99 115 120
98 115 120
98 115 120
97 115 120
97 115 120
97 114 120
97 114 120
97 113 120
97 113 120
97 112 120
97 112 120
97 111 120
97 111 120
97 110 120
97 110 120
97 109 120
97 109 120
97 108 120
97 108 120
97 107 120
97 107 120
97 107 120
97 106 240
97 106 120
97 105 240
97 105 120
97 105 120
97 104 360
97 104 120
97 103 360
97 103 120
97 103 120
97 102 480
97 102 120
97 102 120
97 101 600
97 101 120
97 100 600
97 100 120
97 100 120
97 99 720
97 99 120
97 98 720
97 98 120
97 98 120
97 97 840
97 97 120
97 96 840
97 96 120
97 95 840
97 95 120
97 94 840
97 93 840
97 92 840
97 91 120
97 91 120
97 91 120
97 91 120
97 91 120
97 90 480
97 89 480
97 88 480
97 87 120
97 87 120
97 86 120
97 86 120
97 85 120
97 85 120
97 84 120
97 84 120
97 83 120
97 83 120
97 82 120
97 82 120
97 81 120
97 81 120
97 80 120
97 80 120
97 80 120
97 79 240
97 79 120
97 79 120
97 78 360
97 78 120
97 78 120
97 77 480
97 77 120
97 77 120
97 77 120
97 76 720
97 76 120
97 76 120
97 76 120
97 75 960
97 75 120
97 75 120
97 75 120
97 74 1200
97 74 120
97 74 120
97 74 120
97 74 120
97 74 120
97 73 1680
97 73 120
97 73 120
97 73 120
97 73 120
97 72 2040
97 72 120
97 72 120
97 72 120
97 72 120
97 71 2400
97 71 120
97 71 120
97 71 120
97 71 120
97 70 2760
97 70 120
97 70 120
97 70 120
97 69 3000
97 69 120
97 69 120
97 69 120
97 68 3240
97 68 120
97 68 120
97 67 3360
97 67 120
97 66 3360
97 66 120
97 66 120
97 65 3480
97 65 120
97 64 3480
97 64 120
97 63 3480
97 63 120
97 63 120
97 62 3600
97 61 3600
97 60 3600
97 59 120
97 59 120
97 59 120
97 59 120
97 59 120
97 59 120
97 59 120
97 59 120
97 59 120
97 59 120
97 59 120
97 59 120
97 59 120
97 59 120
97 59 120
97 59 120
97 59 120
97 59 120
97 59 120
97 59 120
97 59 120
97 59 120
97 59 120
97 59 120
97 59 120
97 59 120
97 58 3000
97 57 3000
97 56 3000
97 55 120
97 55 120
97 55 120
