    Finished release [optimized] target(s) in 0.04s
     Running `target/release/tester ../final.out`
87 38 120
86 38 120
85 38 120
84 38 120
83 38 120
82 38 120
81 38 120
80 38 120
79 38 120
78 38 120
77 38 120
76 38 120
75 38 120
74 38 120
73 38 120
72 38 120
71 38 120
70 38 120
69 38 120
68 38 120
67 38 120
66 38 120
65 38 120
64 38 120
63 38 120
63 39 120
63 39 120
63 40 120
63 40 120
63 41 120
63 41 120
63 42 120
63 42 120
63 42 120
63 43 240
63 43 120
63 43 120
63 44 360
63 44 120
63 44 120
63 45 480
63 45 120
63 45 120
63 46 600
63 46 120
63 46 120
63 46 120
63 47 840
63 47 120
63 47 120
63 47 120
63 48 1080
63 48 120
63 48 120
63 49 1200
63 49 120
63 49 120
63 50 1320
63 50 120
63 51 1320
63 51 120
63 52 1320
63 52 120
63 53 1320
63 54 1320
63 55 1320
63 55 120
63 56 1320
63 56 120
63 56 120
63 57 1440
63 57 120
63 57 120
63 57 120
63 57 120
63 58 1800
63 58 120
63 58 120
63 58 120
63 58 120
63 59 2160
63 59 120
63 59 120
63 59 120
63 59 120
63 59 120
63 60 2640
63 60 120
63 60 120
63 60 120
63 60 120
63 61 3000
63 61 120
63 61 120
63 61 120
63 62 3240
63 62 120
63 62 120
63 62 120
63 63 3480
63 63 120
63 63 120
63 64 3600
63 64 120
63 65 3600
63 66 3600
63 67 3600
63 68 120
63 68 120
63 68 120
63 68 120
63 68 120
63 68 120
63 68 120
63 68 120
63 68 120
63 68 120
63 68 120
63 68 120
63 68 120
63 68 120
63 68 120
63 68 120
63 68 120
63 68 120
63 68 120
63 68 120
63 68 120
63 68 120
63 68 120
63 69 2640
63 70 2640
63 71 2640
63 72 120
63 72 120
63 72 120
63 72 120
63 72 120
63 72 120
63 72 120
63 72 120
63 72 120
63 72 120
63 72 120
63 72 120
63 72 120
63 72 120
63 72 120
63 72 120
63 72 120
63 72 120
63 72 120
63 72 120
63 72 120
63 72 120
63 73 2520
63 73 120
63 73 120
63 74 2640
63 74 120
63 74 120
63 75 2760
63 75 120
63 76 2760
63 77 2760
63 78 2760
63 79 120
63 79 120
63 79 120
63 79 120
63 79 120
63 79 120
63 79 120
63 79 120
63 79 120
63 79 120
63 79 120
63 79 120
63 79 120
63 79 120
63 79 120
63 79 120
63 79 120
63 80 1920
63 81 1920
63 82 1920
63 83 120
63 83 120
63 83 120
63 83 120
63 83 120
63 83 120
63 83 120
63 84 720
63 85 720
63 86 720
63 87 120
63 87 120
63 88 120
63 88 120
63 89 120
63 89 120
63 90 120
63 90 120
63 91 120
63 92 120
63 93 120
63 94 120
62 38 120
62 38 120
61 38 120
61 38 120
60 38 120
60 38 120
60 38 120
59 38 240
59 38 120
59 38 120
58 38 360
58 38 120
58 38 120
57 38 480
57 38 120
57 38 120
57 38 120
57 37 720
57 36 720
57 35 720
57 34 120
57 34 120
57 33 120
57 32 120
57 31 120
57 30 120
57 29 120
57 28 120
57 27 120
57 26 120
57 25 120
57 24 120
57 23 120
57 22 120
57 21 120
57 20 120
57 19 120
57 18 120
57 17 120
57 16 120
57 15 120
57 14 120
57 13 120
57 12 120
57 11 120
57 10 120
57 9 120
57 8 120
57 7 120
57 6 120
57 5 120
57 4 120
57 3 120
57 2 120
88 38 120
89 38 120
90 38 120
91 38 120
92 38 120
93 38 120
94 38 120
95 38 120
96 38 120
97 38 120
98 38 120
99 38 120
100 38 120
101 38 120
102 38 120
103 38 120
104 38 120
105 38 120
106 38 120
106 38 120
107 38 120
107 38 120
107 38 120
108 38 240
108 38 120
108 38 120
109 38 360
109 38 120
109 38 120
110 38 480
110 38 120
110 38 120
110 38 120
111 38 720
111 38 120
111 38 120
111 38 120
112 38 960
112 38 120
112 38 120
112 38 120
113 38 1200
113 38 120
113 38 120
114 38 1320
114 38 120
115 38 1320
116 38 1320
117 38 1320
118 38 120
118 38 120
118 38 120
118 38 120
118 38 120
118 38 120
118 38 120
119 38 720
120 38 720
121 38 720
122 38 120
122 38 120
122 38 120
122 38 120
122 38 120
122 38 120
123 38 600
123 38 120
124 38 600
124 38 120
125 38 600
126 38 600
127 38 600
128 38 120
128 38 120
128 38 120
129 38 240
129 38 120
130 38 240
131 38 240
132 38 240
133 38 120
133 38 120
134 38 120
134 38 120
135 38 120
135 38 120
136 38 120
136 38 120
137 38 120
137 38 120
138 38 120
139 38 120
140 38 120
141 38 120
142 38 120
143 38 120
144 38 120
145 38 120
146 38 120
147 38 120
147 37 120
147 36 120
147 35 120
147 34 120
147 33 120
147 32 120
147 31 120
147 30 120
147 29 120
147 28 120
147 27 120
147 26 120
147 25 120
147 24 120
147 23 120
147 22 120
147 21 120
148 21 120
149 21 120
150 21 120
151 21 120
152 21 120
153 21 120
154 21 120
155 21 120
156 21 120
157 21 120
158 21 120
159 21 120
160 21 120
161 21 120
162 21 120
163 21 120
164 21 120
165 21 120
166 21 120
167 21 120
168 21 120
169 21 120
170 21 120
171 21 120
172 21 120
173 21 120
174 21 120
174 22 120
174 23 120
174 24 120
174 25 120
174 26 120
174 27 120
174 28 120
174 29 120
174 30 120
174 31 120
174 32 120
174 33 120
173 33 120
172 33 120
171 33 120
170 33 120
169 33 120
168 33 120
167 33 120
166 33 120
165 33 120
164 33 120
163 33 120
162 33 120
161 33 120
160 33 120
159 33 120
158 33 120
157 33 120
156 33 120
156 34 120
156 35 120
156 36 120
156 37 120
156 38 120
156 39 120
156 40 120
156 41 120
156 42 120
156 43 120
156 44 120
156 45 120
156 46 120
156 47 120
156 48 120
156 49 120
156 50 120
156 51 120
156 51 120
156 52 120
156 52 120
156 53 120
156 53 120
156 54 120
156 54 120
156 54 120
156 55 240
156 55 120
156 56 240
156 56 120
156 57 240
156 57 120
156 57 120
156 58 360
156 58 120
156 59 360
156 59 120
156 59 120
156 60 480
156 60 120
156 61 480
156 61 120
156 61 120
156 62 600
156 62 120
156 63 600
156 63 120
156 63 120
156 64 720
156 65 720
156 66 720
156 67 120
156 67 120
156 67 120
156 67 120
156 68 360
156 68 120
156 69 360
156 70 360
156 71 360
156 72 120
156 73 120
156 74 120
156 75 120
156 76 120
156 77 120
156 78 120
156 79 120
156 80 120
156 81 120
155 81 120
154 81 120
153 81 120
152 81 120
151 81 120
150 81 120
149 81 120
148 81 120
147 81 120
146 81 120
145 81 120
144 81 120
143 81 120
142 81 120
141 81 120
140 81 120
139 81 120
138 81 120
137 81 120
136 81 120
135 81 120
134 81 120
133 81 120
132 81 120
131 81 120
130 81 120
129 81 120
128 81 120
127 81 120
126 81 120
125 81 120
124 81 120
123 81 120
122 81 120
121 81 120
120 81 120
119 81 120
119 82 120
119 83 120
120 83 120
121 83 120
122 83 120
123 83 120
124 83 120
125 83 120
126 83 120
127 83 120
128 83 120
129 83 120
130 83 120
131 83 120
132 83 120
133 83 120
134 83 120
135 83 120
136 83 120
137 83 120
138 83 120
138 84 120
138 85 120
138 86 120
138 87 120
138 88 120
138 89 120
138 90 120
138 91 120
138 92 120
138 93 120
138 94 120
138 95 120
138 96 120
138 97 120
138 98 120
138 99 120
138 100 120
138 101 120
138 102 120
138 103 120
138 104 120
74 142 120
73 142 120
72 142 120
71 142 120
70 142 120
69 142 120
68 142 120
67 142 120
66 142 120
65 142 120
64 142 120
63 142 120
63 141 120
63 140 120
63 139 120
63 138 120
63 137 120
63 136 120
63 135 120
63 134 120
63 133 120
63 132 120
63 131 120
63 130 120
63 129 120
63 128 120
63 127 120
63 126 120
63 125 120
63 124 120
63 123 120
63 122 120
63 121 120
63 120 120
63 119 120
63 118 120
63 117 120
63 116 120
63 115 120
63 114 120
63 113 120
63 112 120
63 111 120
63 110 120
63 109 120
63 108 120
63 107 120
63 106 120
63 105 120
63 104 120
63 103 120
63 102 120
63 101 120
63 100 120
63 99 120
63 98 120
63 97 120
63 96 120
63 95 120
62 142 120
61 142 120
60 142 120
59 142 120
58 142 120
58 143 120
58 144 120
58 145 120
58 146 120
58 147 120
58 148 120
58 149 120
58 150 120
58 151 120
58 152 120
58 153 120
58 154 120
58 155 120
58 156 120
58 157 120
58 158 120
58 159 120
Total Cost = 195192
