    Finished release [optimized] target(s) in 0.03s
     Running `target/release/tester ../final.out`
165 43 120
165 43 120
165 43 120
165 43 120
164 43 360
163 43 360
162 43 360
161 43 120
161 43 120
160 43 120
160 43 120
159 43 120
159 43 120
158 43 120
158 43 120
157 43 120
157 43 120
156 43 120
156 43 120
155 43 120
155 43 120
154 43 120
154 43 120
154 43 120
153 43 240
153 43 120
152 43 240
152 43 120
152 43 120
151 43 360
151 43 120
151 43 120
150 43 480
150 43 120
150 43 120
149 43 600
149 43 120
148 43 600
148 43 120
148 43 120
147 43 720
147 43 120
146 43 720
146 43 120
145 43 720
144 43 720
143 43 720
142 43 120
142 43 120
142 43 120
142 43 120
141 43 360
140 43 360
139 43 360
138 43 120
137 43 120
136 43 120
135 43 120
134 43 120
133 43 120
132 43 120
131 43 120
130 43 120
129 43 120
128 43 120
128 43 120
127 43 120
127 43 120
126 43 120
126 43 120
126 43 120
125 43 240
125 43 120
125 43 120
124 43 360
124 43 120
124 43 120
123 43 480
123 43 120
123 43 120
122 43 600
122 43 120
122 43 120
121 43 720
121 43 120
121 43 120
121 43 120
120 43 960
120 43 120
120 43 120
119 43 1080
119 43 120
119 43 120
118 43 1200
118 43 120
117 43 1200
117 43 120
117 43 120
116 43 1320
116 43 120
115 43 1320
114 43 1320
113 43 1320
112 43 120
112 43 120
112 43 120
112 43 120
112 43 120
112 43 120
111 43 600
110 43 600
109 43 600
108 43 120
108 43 120
107 43 120
107 43 120
106 43 120
105 43 120
104 43 120
103 43 120
102 43 120
101 43 120
101 43 120
100 43 120
100 43 120
99 43 120
99 43 120
98 43 120
98 43 120
98 43 120
97 43 240
97 43 120
96 43 240
96 43 120
96 43 120
95 43 360
95 43 120
95 43 120
94 43 480
94 43 120
93 43 480
93 43 120
92 43 480
92 43 120
92 43 120
91 43 600
90 43 600
89 43 600
88 43 120
88 43 120
88 43 120
88 43 120
87 43 360
87 43 120
86 43 360
85 43 360
84 43 360
83 43 120
83 43 120
82 43 120
82 43 120
81 43 120
81 43 120
80 43 120
79 43 120
78 43 120
77 43 120
76 43 120
76 43 120
75 43 120
75 43 120
74 43 120
74 43 120
73 43 120
73 43 120
72 43 120
72 43 120
71 43 120
71 43 120
70 43 120
70 43 120
70 43 120
69 43 240
69 43 120
68 43 240
68 43 120
67 43 240
67 43 120
67 43 120
66 43 360
66 43 120
65 43 360
65 43 120
64 43 360
64 43 120
63 43 360
63 43 120
62 43 360
62 43 120
61 43 360
61 43 120
60 43 360
60 43 120
59 43 360
58 43 360
58 44 360
58 45 120
58 45 120
58 46 120
58 47 120
58 48 120
58 49 120
58 50 120
58 51 120
58 52 120
58 53 120
58 54 120
58 55 120
58 56 120
58 57 120
58 58 120
58 59 120
58 60 120
58 61 120
58 62 120
58 63 120
58 64 120
58 65 120
58 66 120
58 67 120
58 67 120
58 68 120
58 68 120
58 69 120
58 69 120
58 70 120
58 70 120
58 70 120
58 71 240
58 71 120
58 72 240
58 72 120
58 72 120
58 73 360
58 73 120
58 73 120
58 74 480
58 74 120
58 74 120
58 74 120
58 75 720
58 75 120
58 75 120
58 75 120
58 75 120
58 76 1080
58 76 120
58 76 120
58 76 120
58 76 120
58 77 1440
58 77 120
58 77 120
58 77 120
58 77 120
58 77 120
58 78 1920
58 78 120
58 78 120
58 78 120
58 78 120
58 79 2280
58 79 120
58 79 120
58 79 120
58 79 120
58 80 2640
58 80 120
58 80 120
58 80 120
58 81 2880
58 81 120
58 81 120
58 82 3000
58 82 120
58 82 120
58 83 3120
58 84 3120
58 85 3120
58 86 120
58 86 120
58 86 120
58 86 120
58 86 120
58 86 120
58 86 120
58 86 120
58 86 120
58 86 120
58 86 120
58 86 120
58 86 120
58 86 120
58 86 120
58 86 120
58 86 120
58 86 120
58 86 120
58 86 120
58 87 2280
58 88 2280
58 89 2280
58 90 120
58 90 120
58 90 120
58 90 120
58 90 120
58 90 120
58 90 120
58 91 720
58 92 720
58 93 720
58 94 120
58 95 120
58 96 120
58 97 120
58 98 120
58 99 120
58 100 120
58 101 120
58 102 120
58 103 120
58 104 120
58 105 120
58 106 120
58 107 120
58 108 120
58 109 120
58 110 120
52 51 120
53 51 120
54 51 120
55 51 120
56 51 120
57 51 120
58 42 120
58 42 120
58 42 120
58 41 240
58 41 120
58 41 120
58 40 360
58 40 120
58 40 120
58 39 480
58 39 120
58 39 120
58 39 120
58 38 720
58 38 120
58 38 120
58 38 120
58 37 960
58 37 120
58 37 120
58 37 120
58 36 1200
58 36 120
58 36 120
58 36 120
58 35 1440
58 35 120
58 35 120
58 35 120
58 34 1680
58 34 120
58 34 120
58 34 120
58 33 1920
58 33 120
58 33 120
58 32 2040
58 32 120
58 32 120
58 31 2160
58 31 120
58 31 120
58 30 2280
58 30 120
58 29 2280
58 28 2280
58 27 2280
58 26 120
58 26 120
58 26 120
58 26 120
58 26 120
58 26 120
58 26 120
58 26 120
58 26 120
58 26 120
58 26 120
58 26 120
58 26 120
58 26 120
58 26 120
58 25 1680
58 24 1680
58 23 1680
58 22 120
58 22 120
58 22 120
58 22 120
58 22 120
58 22 120
58 22 120
58 22 120
58 22 120
58 21 960
58 20 960
58 19 960
58 18 120
58 18 120
58 18 120
58 18 120
58 17 360
58 16 360
58 15 360
58 14 120
58 13 120
58 12 120
58 11 120
58 10 120
58 9 120
58 8 120
58 7 120
58 6 120
58 5 120
58 4 120
58 3 120
58 2 120
58 1 120
103 117 120
103 117 120
103 117 120
102 117 240
102 117 120
102 117 120
102 117 120
102 117 120
101 117 600
101 117 120
101 117 120
101 117 120
101 117 120
100 117 960
100 117 120
100 117 120
100 117 120
100 117 120
100 117 120
99 117 1440
99 117 120
99 117 120
99 117 120
99 117 120
99 117 120
99 117 120
98 117 2040
98 117 120
98 117 120
98 117 120
98 117 120
98 117 120
97 117 2520
97 117 120
97 117 120
97 117 120
97 117 120
97 117 120
96 117 3000
96 117 120
96 117 120
96 117 120
96 117 120
96 117 120
95 117 3480
95 117 120
95 117 120
95 117 120
94 117 3720
94 117 120
94 117 120
94 117 120
93 117 3960
93 117 120
93 117 120
92 117 4080
92 117 120
91 117 4080
90 117 4080
89 117 4080
88 117 120
88 117 120
88 117 120
88 117 120
88 117 120
88 117 120
88 117 120
88 117 120
88 117 120
88 117 120
88 117 120
88 117 120
88 117 120
88 117 120
88 117 120
88 117 120
88 117 120
88 117 120
88 117 120
88 117 120
88 117 120
88 117 120
88 117 120
88 117 120
88 117 120
88 117 120
88 117 120
88 117 120
88 117 120
87 117 3360
86 117 3360
85 117 3360
84 117 120
84 117 120
84 117 120
84 117 120
84 117 120
84 117 120
84 117 120
84 117 120
84 117 120
84 117 120
84 117 120
84 117 120
84 117 120
84 117 120
84 117 120
84 117 120
83 117 1800
82 117 1800
81 117 1800
80 117 120
80 117 120
80 117 120
80 117 120
80 117 120
80 117 120
79 117 600
78 117 600
77 117 600
76 117 120
76 117 120
75 117 120
75 117 120
74 117 120
74 117 120
73 117 120
72 117 120
71 117 120
70 117 120
69 117 120
68 117 120
67 117 120
67 117 120
66 117 120
66 117 120
65 117 120
65 117 120
64 117 120
64 117 120
63 117 120
63 117 120
62 117 120
62 117 120
61 117 120
61 117 120
60 117 120
59 117 120
58 117 120
58 116 120
58 115 120
58 114 120
58 113 120
58 112 120
58 111 120
151 162 120
150 162 120
149 162 120
148 162 120
147 162 120
146 162 120
145 162 120
144 162 120
143 162 120
142 162 120
141 162 120
140 162 120
139 162 120
138 162 120
137 162 120
136 162 120
135 162 120
134 162 120
133 162 120
132 162 120
131 162 120
130 162 120
129 162 120
128 162 120
127 162 120
126 162 120
125 162 120
124 162 120
123 162 120
122 162 120
121 162 120
120 162 120
120 162 120
119 162 120
119 162 120
118 162 120
118 162 120
118 162 120
118 162 120
117 162 360
117 162 120
117 162 120
117 162 120
116 162 600
116 162 120
116 162 120
116 162 120
115 162 840
115 162 120
115 162 120
115 162 120
115 162 120
114 162 1200
114 162 120
114 162 120
114 162 120
114 162 120
113 162 1560
113 162 120
113 162 120
113 162 120
113 162 120
112 162 1920
112 162 120
