    Finished release [optimized] target(s) in 0.04s
     Running `target/release/tester ../final.out`
164 193 120
163 193 120
162 193 120
161 193 120
160 193 120
159 193 120
158 193 120
157 193 120
156 193 120
155 193 120
154 193 120
153 193 120
152 193 120
151 193 120
150 193 120
149 193 120
148 193 120
147 193 120
146 193 120
145 193 120
144 193 120
143 193 120
142 193 120
141 193 120
140 193 120
139 193 120
138 193 120
137 193 120
136 193 120
135 193 120
134 193 120
133 193 120
132 193 120
131 193 120
130 193 120
129 193 120
128 193 120
127 193 120
126 193 120
125 193 120
124 193 120
123 193 120
122 193 120
121 193 120
120 193 120
119 193 120
118 193 120
117 193 120
116 193 120
115 193 120
114 193 120
113 193 120
112 193 120
111 193 120
110 193 120
109 193 120
108 193 120
107 193 120
106 193 120
105 193 120
104 193 120
103 193 120
102 193 120
101 193 120
100 193 120
99 193 120
98 193 120
97 193 120
96 193 120
95 193 120
94 193 120
93 193 120
92 193 120
92 192 120
92 191 120
92 190 120
92 189 120
92 188 120
92 187 120
92 186 120
92 185 120
92 184 120
92 183 120
92 182 120
92 181 120
92 180 120
92 179 120
92 178 120
92 177 120
92 176 120
92 175 120
92 174 120
92 173 120
92 172 120
92 171 120
92 170 120
92 169 120
92 168 120
92 167 120
92 166 120
92 165 120
92 164 120
92 163 120
92 162 120
92 161 120
92 160 120
92 159 120
92 158 120
92 157 120
92 156 120
92 155 120
92 154 120
92 153 120
92 152 120
92 151 120
92 150 120
92 149 120
92 148 120
92 147 120
92 146 120
92 146 120
92 145 120
92 145 120
92 144 120
92 144 120
92 143 120
92 142 120
92 141 120
92 140 120
92 139 120
92 138 120
92 137 120
92 136 120
92 135 120
92 134 120
92 133 120
92 132 120
92 131 120
92 130 120
92 129 120
92 128 120
92 127 120
92 126 120
92 125 120
92 124 120
92 123 120
92 122 120
92 121 120
92 120 120
92 119 120
92 118 120
92 117 120
92 116 120
92 115 120
92 114 120
92 113 120
92 112 120
92 111 120
92 110 120
92 109 120
92 108 120
92 107 120
92 106 120
92 105 120
92 104 120
92 103 120
92 102 120
122 194 120
122 195 120
122 196 120
122 197 120
122 198 120
122 199 120
87 154 120
88 154 120
89 154 120
90 154 120
91 154 120
74 71 120
74 71 120
75 71 120
75 71 120
76 71 120
76 71 120
77 71 120
77 71 120
77 71 120
78 71 240
78 71 120
79 71 240
79 71 120
79 71 120
80 71 360
80 71 120
80 71 120
80 71 120
81 71 600
81 71 120
81 71 120
82 71 720
82 71 120
82 71 120
82 71 120
83 71 960
83 71 120
83 71 120
83 71 120
84 71 1200
84 71 120
84 71 120
84 71 120
85 71 1440
85 71 120
86 71 1440
86 71 120
86 71 120
87 71 1560
88 71 1560
89 71 1560
90 71 120
90 71 120
90 71 120
90 71 120
90 71 120
90 71 120
90 71 120
90 71 120
90 71 120
90 71 120
90 71 120
90 71 120
91 71 1320
91 71 120
92 71 1320
92 71 120
92 72 1320
92 72 120
92 73 1320
92 73 120
92 74 1320
92 74 120
92 75 1320
92 75 120
92 76 1320
92 77 1320
92 78 1320
92 79 120
92 79 120
92 79 120
92 79 120
92 79 120
92 79 120
92 79 120
92 80 720
92 81 720
92 82 720
92 83 120
92 83 120
92 83 120
92 84 240
92 85 240
92 86 240
92 87 120
92 87 120
92 88 120
92 89 120
92 90 120
92 91 120
92 92 120
92 93 120
92 94 120
92 95 120
92 96 120
92 97 120
92 98 120
92 99 120
92 100 120
92 101 120
181 115 120
182 115 120
183 115 120
184 115 120
185 115 120
186 115 120
187 115 120
188 115 120
189 115 120
190 115 120
191 115 120
191 114 120
191 113 120
191 112 120
191 111 120
191 110 120
191 109 120
191 108 120
191 107 120
191 106 120
191 105 120
191 104 120
191 103 120
191 102 120
191 101 120
191 101 120
191 100 120
191 100 120
191 99 120
191 99 120
191 98 120
191 98 120
191 98 120
191 97 240
191 97 120
191 96 240
191 96 120
191 95 240
191 95 120
191 94 240
191 94 120
191 93 240
191 93 120
191 93 120
191 92 360
191 92 120
191 91 360
191 91 120
191 91 120
191 90 480
191 90 120
191 90 120
191 89 600
191 89 120
191 89 120
191 88 720
191 88 120
191 87 720
191 87 120
191 86 720
191 86 120
191 85 720
191 85 120
191 84 720
191 83 720
191 82 720
191 82 120
191 81 720
191 81 120
191 80 720
191 80 120
191 80 120
191 79 840
191 79 120
191 79 120
191 78 960
191 78 120
191 77 960
191 77 120
191 76 960
191 75 960
191 74 960
191 73 120
191 73 120
191 73 120
191 73 120
191 73 120
191 72 480
191 71 480
191 70 480
191 69 120
191 69 120
191 68 120
191 68 120
191 67 120
191 67 120
191 66 120
191 66 120
191 65 120
191 65 120
191 64 120
191 64 120
191 63 120
191 63 120
191 62 120
191 62 120
191 61 120
191 60 120
191 59 120
191 58 120
191 57 120
191 56 120
191 55 120
191 54 120
191 53 120
191 52 120
191 51 120
Total Cost = 90440
