    Finished release [optimized] target(s) in 0.03s
     Running `target/release/tester ../final.out`
42 197 120
43 197 120
44 197 120
45 197 120
46 197 120
47 197 120
48 197 120
49 197 120
50 197 120
51 197 120
52 197 120
53 197 120
54 197 120
55 197 120
55 197 120
56 197 120
56 197 120
57 197 120
57 197 120
58 197 120
58 197 120
58 197 120
59 197 240
59 197 120
59 197 120
60 197 360
60 197 120
60 197 120
61 197 480
61 197 120
61 197 120
61 197 120
62 197 720
62 197 120
62 197 120
62 197 120
63 197 960
63 197 120
63 197 120
63 197 120
64 197 1200
64 197 120
64 197 120
64 197 120
65 197 1440
65 197 120
65 197 120
65 197 120
66 197 1680
66 197 120
67 197 1680
67 197 120
67 197 120
68 197 1800
68 197 120
69 197 1800
69 197 120
70 197 1800
70 197 120
71 197 1800
71 197 120
71 197 120
72 197 1920
72 197 120
73 197 1920
73 197 120
74 197 1920
75 197 1920
76 197 1920
76 197 120
77 197 1920
77 197 120
78 197 1920
78 197 120
78 197 120
79 197 2040
79 197 120
79 197 120
79 197 120
80 197 2280
80 197 120
80 197 120
81 197 2400
81 197 120
82 197 2400
82 197 120
83 197 2400
83 197 120
84 197 2400
85 197 2400
86 197 2400
87 197 120
87 197 120
87 197 120
87 197 120
87 197 120
87 197 120
87 197 120
87 197 120
87 197 120
87 197 120
87 197 120
87 197 120
87 197 120
87 197 120
88 197 1560
89 197 1560
90 197 1560
91 197 120
91 197 120
91 197 120
91 197 120
91 197 120
92 197 480
93 197 480
94 197 480
95 197 120
95 197 120
95 197 120
96 197 240
97 197 240
98 197 240
99 197 120
100 197 120
101 197 120
102 197 120
103 197 120
104 197 120
105 197 120
106 197 120
107 197 120
108 197 120
109 197 120
110 197 120
111 197 120
112 197 120
113 197 120
114 197 120
115 197 120
116 197 120
117 197 120
118 197 120
119 197 120
120 197 120
121 197 120
122 197 120
123 197 120
124 197 120
125 197 120
126 197 120
127 197 120
128 197 120
129 197 120
130 197 120
131 197 120
132 197 120
133 197 120
134 197 120
135 197 120
136 197 120
137 197 120
138 197 120
139 197 120
140 197 120
141 197 120
141 197 120
142 197 120
142 197 120
143 197 120
143 197 120
144 197 120
144 197 120
145 197 120
145 197 120
146 197 120
146 197 120
147 197 120
147 197 120
148 197 120
148 197 120
149 197 120
149 197 120
150 197 120
150 197 120
150 197 120
151 197 240
151 197 120
152 197 240
152 197 120
152 197 120
153 197 360
153 197 120
153 197 120
154 197 480
154 197 120
154 197 120
155 197 600
155 197 120
156 197 600
156 197 120
156 197 120
157 197 720
157 197 120
157 197 120
158 197 840
158 197 120
159 197 840
159 197 120
160 197 840
160 197 120
161 197 840
162 197 840
163 197 840
164 197 120
164 197 120
164 197 120
165 197 240
166 197 240
167 197 240
168 197 120
169 197 120
170 197 120
171 197 120
172 197 120
173 197 120
174 197 120
175 197 120
176 197 120
177 197 120
178 197 120
179 197 120
180 197 120
181 197 120
182 197 120
183 197 120
184 197 120
184 197 120
185 197 120
185 197 120
186 197 120
186 197 120
186 197 120
187 197 240
187 197 120
188 197 240
188 197 120
188 197 120
189 197 360
189 197 120
190 197 360
190 197 120
191 197 360
191 197 120
192 197 360
192 197 120
193 197 360
193 197 120
193 197 120
194 197 480
194 197 120
195 197 480
195 197 120
195 197 120
196 197 600
196 197 120
196 196 600
196 195 600
196 194 600
196 193 120
196 193 120
196 192 120
196 192 120
196 191 120
196 190 120
196 189 120
196 188 120
196 187 120
196 186 120
196 185 120
196 184 120
196 183 120
196 182 120
196 181 120
196 180 120
196 179 120
196 178 120
196 177 120
196 176 120
196 175 120
196 174 120
196 173 120
196 172 120
196 171 120
196 170 120
196 169 120
196 168 120
196 167 120
196 166 120
196 165 120
196 164 120
196 163 120
196 162 120
196 161 120
196 160 120
196 159 120
196 158 120
196 157 120
196 156 120
196 155 120
196 154 120
196 153 120
196 152 120
196 151 120
196 150 120
196 149 120
196 148 120
196 147 120
196 146 120
196 145 120
196 144 120
196 143 120
196 142 120
196 141 120
196 140 120
196 139 120
196 138 120
196 137 120
196 136 120
196 135 120
196 134 120
41 197 120
40 197 120
39 197 120
38 197 120
37 197 120
37 197 120
36 197 120
36 197 120
35 197 120
35 197 120
34 197 120
34 197 120
33 197 120
33 197 120
32 197 120
32 197 120
31 197 120
30 197 120
29 197 120
28 197 120
27 197 120
26 197 120
25 197 120
25 197 120
24 197 120
24 197 120
23 197 120
23 197 120
22 197 120
22 197 120
21 197 120
21 197 120
20 197 120
20 197 120
19 197 120
19 197 120
19 197 120
18 197 240
18 197 120
17 197 240
17 197 120
16 197 240
15 197 240
14 197 240
13 197 120
12 197 120
11 197 120
10 197 120
9 197 120
8 197 120
7 197 120
6 197 120
5 197 120
4 197 120
3 197 120
2 197 120
1 197 120
0 197 120
0 196 120
0 195 120
0 194 120
0 193 120
0 192 120
0 191 120
0 190 120
0 190 120
0 189 120
0 189 120
0 188 120
0 188 120
0 187 120
0 187 120
0 186 120
0 186 120
0 185 120
0 185 120
0 184 120
0 184 120
0 183 120
0 183 120
0 182 120
0 182 120
0 181 120
0 181 120
0 180 120
0 180 120
0 179 120
0 179 120
0 178 120
0 178 120
0 177 120
0 177 120
0 177 120
0 176 240
0 176 120
0 175 240
0 175 120
0 174 240
0 174 120
0 174 120
0 173 360
0 173 120
0 173 120
0 172 480
0 172 120
0 171 480
0 171 120
0 170 480
0 170 120
0 170 120
0 169 600
0 169 120
0 168 600
0 168 120
0 167 600
0 167 120
0 166 600
0 165 600
0 164 600
0 163 120
0 163 120
0 162 120
0 162 120
0 161 120
0 160 120
0 159 120
0 158 120
0 157 120
0 156 120
0 155 120
0 154 120
0 153 120
0 152 120
0 151 120
0 150 120
0 149 120
0 148 120
1 148 120
2 148 120
3 148 120
4 148 120
5 148 120
6 148 120
7 148 120
8 148 120
9 148 120
10 148 120
11 148 120
12 148 120
13 148 120
14 148 120
14 148 120
15 148 120
15 148 120
16 148 120
16 148 120
16 148 120
17 148 240
17 148 120
18 148 240
18 148 120
19 148 240
19 148 120
20 148 240
20 148 120
21 148 240
21 148 120
22 148 240
22 148 120
23 148 240
23 148 120
24 148 240
25 148 240
26 148 240
27 148 120
27 148 120
28 148 120
28 148 120
28 148 120
28 147 240
28 146 240
28 145 240
28 144 120
28 143 120
28 142 120
28 141 120
28 140 120
28 139 120
28 139 120
28 138 120
28 138 120
28 137 120
28 137 120
28 136 120
28 136 120
28 136 120
28 135 240
28 135 120
28 135 120
28 134 360
28 134 120
28 134 120
28 133 480
28 133 120
28 133 120
28 132 600
28 132 120
28 132 120
28 131 720
28 131 120
28 130 720
28 130 120
28 130 120
28 129 840
28 129 120
28 128 840
28 128 120
28 127 840
28 127 120
28 127 120
28 126 960
28 126 120
28 125 960
28 125 120
28 124 960
28 124 120
28 123 960
28 123 120
28 123 120
28 122 1080
28 122 120
28 121 1080
28 121 120
28 120 1080
28 120 120
28 119 1080
28 119 120
28 118 1080
28 118 120
28 117 1080
28 117 120
28 116 1080
28 116 120
28 115 1080
28 114 1080
28 113 1080
28 112 120
28 112 120
28 112 120
28 112 120
28 112 120
28 112 120
28 112 120
28 111 720
28 110 720
28 109 720
28 108 120
28 108 120
28 108 120
28 107 240
28 106 240
28 105 240
28 104 120
28 103 120
28 102 120
28 101 120
28 100 120
28 99 120
28 98 120
28 97 120
28 96 120
28 95 120
28 94 120
28 93 120
28 92 120
28 91 120
28 90 120
28 89 120
28 88 120
28 87 120
28 86 120
28 85 120
28 84 120
28 83 120
28 82 120
29 82 120
30 82 120
31 82 120
32 82 120
33 82 120
34 82 120
35 82 120
36 82 120
37 82 120
38 82 120
39 82 120
40 82 120
41 82 120
42 82 120
43 82 120
44 82 120
45 82 120
46 82 120
47 82 120
48 82 120
49 82 120
50 82 120
51 82 120
52 82 120
53 82 120
54 82 120
55 82 120
55 82 120
56 82 120
56 82 120
57 82 120
57 82 120
58 82 120
58 82 120
58 82 120
59 82 240
59 82 120
60 82 240
60 82 120
61 82 240
61 82 120
61 82 120
62 82 360
62 82 120
63 82 360
63 82 120
63 82 120
64 82 480
64 82 120
64 82 120
65 82 600
65 82 120
65 82 120
66 82 720
66 82 120
66 82 120
67 82 840
67 82 120
67 82 120
67 82 120
68 82 1080
68 82 120
68 82 120
69 82 1200
69 82 120
69 82 120
69 82 120
70 82 1440
70 82 120
70 82 120
71 82 1560
71 82 120
71 82 120
71 82 120
72 82 1800
72 82 120
72 82 120
73 82 1920
73 82 120
73 82 120
74 82 2040
74 82 120
75 82 2040
75 82 120
76 82 2040
76 82 120
77 82 2040
77 82 120
78 82 2040
78 81 2040
78 81 120
78 80 2040
78 80 120
78 79 2040
78 78 2040
78 77 2040
78 76 120
78 76 120
78 76 120
78 76 120
78 76 120
78 76 120
78 76 120
78 76 120
78 76 120
78 76 120
78 76 120
78 76 120
78 75 1320
78 74 1320
78 73 1320
78 72 120
78 72 120
78 72 120
78 72 120
78 72 120
78 71 480
78 70 480
78 69 480
78 68 120
78 68 120
78 67 120
78 67 120
78 66 120
78 66 120
78 65 120
78 65 120
78 64 120
78 63 120
78 62 120
78 61 120
78 60 120
78 59 120
78 58 120
78 57 120
78 56 120
78 55 120
78 54 120
78 53 120
78 52 120
78 51 120
78 50 120
78 49 120
78 48 120
78 47 120
78 46 120
78 45 120
78 44 120
78 43 120
78 42 120
78 41 120
78 40 120
78 39 120
78 38 120
78 37 120
78 36 120
78 35 120
78 34 120
78 33 120
78 32 120
Total Cost = 228640
