    Finished release [optimized] target(s) in 0.04s
     Running `target/release/tester ../final.out`
67 37 80
68 37 80
69 37 80
70 37 80
71 37 80
72 37 80
73 37 80
73 37 80
74 37 80
74 37 80
75 37 80
75 37 80
75 37 80
76 37 80
76 37 80
76 37 80
76 37 80
77 37 80
77 37 80
77 37 80
77 37 80
77 37 80
78 37 80
78 37 80
78 37 80
78 37 80
78 37 80
78 37 80
79 37 80
79 37 80
79 37 80
79 37 80
79 37 80
79 37 80
79 37 80
80 37 80
80 37 80
80 37 80
80 37 80
80 37 80
80 37 80
80 37 80
80 37 80
81 37 80
81 37 80
81 37 80
81 37 80
81 37 80
81 37 80
81 37 80
81 37 80
82 37 80
82 37 80
82 37 80
82 37 80
82 37 80
82 37 80
82 37 80
82 37 80
83 37 80
83 37 80
83 37 80
83 37 80
83 37 80
83 37 80
83 37 80
83 37 80
84 37 80
84 37 80
84 37 80
84 37 80
84 37 80
84 37 80
84 37 80
84 37 80
85 37 80
85 37 80
85 37 80
85 37 80
85 37 80
85 37 80
85 37 80
85 37 80
86 37 80
86 37 80
86 37 80
86 37 80
86 37 80
86 37 80
86 37 80
86 37 80
86 37 80
87 37 80
87 37 80
87 37 80
87 37 80
87 37 80
87 37 80
87 37 80
87 37 80
87 37 80
87 37 80
88 37 80
88 37 80
88 37 80
88 37 80
88 37 80
88 37 80
88 37 80
88 37 80
88 37 80
88 37 80
89 37 80
89 37 80
89 37 80
89 37 80
89 37 80
89 37 80
89 37 80
89 37 80
89 37 80
89 37 80
89 37 80
90 37 80
90 37 80
90 37 80
90 37 80
90 37 80
90 37 80
90 37 80
90 37 80
90 37 80
90 37 80
90 37 80
90 37 80
91 37 80
91 37 80
91 37 80
91 37 80
91 37 80
91 37 80
91 37 80
91 37 80
91 37 80
91 37 80
91 37 80
91 37 80
91 37 80
92 37 80
92 37 80
92 37 80
92 37 80
92 37 80
92 37 80
92 37 80
92 37 80
92 37 80
92 37 80
92 37 80
92 37 80
92 37 80
92 37 80
93 37 80
93 37 80
93 37 80
93 37 80
93 37 80
93 37 80
93 37 80
93 37 80
93 37 80
93 37 80
93 37 80
93 37 80
93 37 80
93 37 80
93 37 80
94 37 80
94 37 80
94 37 80
94 37 80
94 37 80
94 37 80
94 37 80
94 37 80
94 37 80
94 37 80
94 37 80
94 37 80
94 37 80
94 37 80
94 37 80
94 37 80
94 37 80
95 37 80
95 37 80
95 37 80
95 37 80
95 37 80
95 37 80
95 37 80
95 37 80
95 37 80
95 37 80
95 37 80
95 37 80
95 37 80
95 37 80
95 37 80
95 37 80
95 37 80
95 37 80
95 37 80
96 37 80
96 37 80
96 37 80
96 37 80
96 37 80
96 37 80
96 37 80
96 37 80
96 37 80
96 37 80
96 37 80
96 37 80
96 37 80
96 37 80
96 37 80
96 37 80
96 37 80
96 37 80
96 37 80
96 37 80
96 37 80
97 37 80
97 37 80
97 37 80
97 37 80
97 37 80
97 37 80
97 37 80
97 37 80
97 37 80
97 37 80
97 37 80
97 37 80
97 37 80
97 37 80
97 37 80
97 37 80
97 37 80
97 37 80
97 37 80
97 37 80
97 37 80
97 37 80
97 37 80
98 37 80
98 37 80
98 37 80
98 37 80
98 37 80
98 37 80
98 37 80
98 37 80
98 37 80
98 37 80
98 37 80
98 37 80
98 37 80
98 37 80
98 37 80
98 37 80
98 37 80
98 37 80
98 37 80
98 37 80
98 37 80
98 37 80
98 37 80
99 37 80
99 37 80
99 37 80
99 37 80
99 37 80
99 37 80
99 37 80
99 37 80
99 37 80
99 37 80
99 37 80
99 37 80
99 37 80
99 37 80
99 37 80
99 37 80
99 37 80
99 37 80
99 37 80
99 37 80
99 37 80
99 37 80
99 37 80
100 37 80
100 37 80
100 37 80
100 37 80
100 37 80
100 37 80
100 37 80
100 37 80
100 37 80
100 37 80
100 37 80
100 37 80
100 37 80
100 37 80
100 37 80
100 37 80
100 37 80
100 37 80
100 37 80
100 37 80
100 37 80
100 37 80
101 37 80
101 37 80
101 37 80
101 37 80
101 37 80
101 37 80
101 37 80
101 37 80
101 37 80
101 37 80
101 37 80
101 37 80
101 37 80
101 37 80
101 37 80
101 37 80
101 37 80
101 37 80
101 37 80
101 37 80
102 37 80
102 37 80
102 37 80
102 37 80
102 37 80
102 37 80
102 37 80
102 37 80
102 37 80
102 37 80
102 37 80
102 37 80
102 37 80
102 37 80
102 37 80
102 37 80
102 37 80
102 37 80
103 37 80
103 37 80
103 37 80
103 37 80
103 37 80
103 37 80
103 37 80
103 37 80
103 37 80
103 37 80
103 37 80
103 37 80
103 37 80
103 37 80
103 37 80
103 37 80
104 37 80
104 37 80
104 37 80
104 37 80
104 37 80
104 37 80
104 37 80
104 37 80
104 37 80
104 37 80
104 37 80
104 37 80
104 37 80
105 37 80
105 37 80
105 37 80
105 37 80
105 37 80
105 37 80
105 37 80
105 37 80
105 37 80
105 37 80
106 37 80
106 37 80
106 37 80
106 37 80
106 37 80
106 37 80
106 37 80
107 37 80
107 37 80
107 37 80
107 37 80
107 37 80
108 37 80
108 37 80
108 37 80
109 37 80
109 37 80
110 37 80
110 37 80
111 37 80
112 37 80
113 37 80
114 37 80
115 37 80
116 37 80
117 37 80
118 37 80
119 37 80
120 37 80
121 37 80
121 36 80
121 35 80
121 34 80
121 33 80
121 32 80
121 31 80
66 37 80
65 37 80
64 37 80
63 37 80
62 37 80
61 37 80
60 37 80
59 37 80
58 37 80
57 37 80
56 37 80
55 37 80
54 37 80
53 37 80
52 37 80
51 37 80
50 37 80
49 37 80
48 37 80
47 37 80
46 37 80
45 37 80
44 37 80
43 37 80
42 37 80
42 37 80
41 37 80
41 37 80
41 37 80
40 37 80
40 37 80
40 37 80
40 37 80
39 37 80
39 37 80
39 37 80
39 37 80
39 37 80
38 37 80
38 37 80
38 37 80
38 37 80
38 37 80
38 37 80
37 37 80
37 37 80
37 37 80
37 37 80
37 37 80
37 37 80
37 37 80
36 37 80
36 37 80
36 37 80
36 37 80
36 37 80
36 37 80
36 37 80
36 37 80
36 37 80
35 37 80
35 37 80
35 37 80
35 37 80
35 37 80
35 37 80
35 37 80
35 37 80
35 37 80
35 37 80
34 37 80
34 37 80
34 37 80
34 37 80
34 37 80
34 37 80
34 37 80
34 37 80
34 37 80
34 37 80
34 37 80
33 37 80
33 37 80
33 37 80
33 37 80
33 37 80
33 37 80
33 37 80
33 37 80
33 37 80
33 37 80
33 37 80
32 37 80
32 37 80
32 37 80
32 37 80
32 37 80
32 37 80
32 37 80
32 37 80
32 37 80
