    Finished release [optimized] target(s) in 0.04s
     Running `target/release/tester ../final.out`
17 88 80
17 88 80
17 88 80
18 88 80
18 88 80
18 88 80
19 88 80
19 88 80
19 88 80
20 88 80
20 88 80
20 88 80
21 88 80
21 88 80
21 88 80
22 88 80
22 88 80
22 88 80
23 88 80
23 88 80
23 88 80
24 88 80
24 88 80
24 88 80
24 88 80
25 88 80
25 88 80
25 88 80
25 88 80
26 88 80
26 88 80
26 88 80
26 88 80
27 88 80
27 88 80
27 88 80
27 88 80
28 88 80
28 88 80
28 88 80
28 88 80
29 88 80
29 88 80
29 88 80
29 88 80
30 88 80
30 88 80
30 88 80
30 88 80
31 88 80
31 88 80
31 88 80
31 88 80
31 88 80
32 88 80
32 88 80
32 88 80
32 88 80
32 88 80
33 88 80
33 88 80
33 88 80
33 88 80
33 88 80
33 88 80
34 88 80
34 88 80
34 88 80
34 88 80
34 88 80
34 88 80
35 88 80
35 88 80
35 88 80
35 88 80
35 88 80
35 88 80
35 88 80
36 88 80
36 88 80
36 88 80
36 88 80
36 88 80
36 88 80
36 88 80
37 88 80
37 88 80
37 88 80
37 88 80
37 88 80
37 88 80
37 88 80
38 88 80
38 88 80
38 88 80
38 88 80
38 88 80
38 88 80
38 88 80
39 88 80
39 88 80
39 88 80
39 88 80
39 88 80
39 88 80
40 88 80
40 88 80
40 88 80
40 88 80
40 88 80
40 88 80
41 88 80
41 88 80
41 88 80
41 88 80
41 88 80
42 88 80
42 88 80
42 88 80
42 88 80
42 88 80
43 88 80
43 88 80
43 88 80
43 88 80
44 88 80
44 88 80
44 88 80
44 88 80
44 88 80
45 88 80
45 88 80
45 88 80
45 88 80
45 88 80
46 88 80
46 88 80
46 88 80
46 88 80
46 88 80
47 88 80
47 88 80
47 88 80
47 88 80
47 88 80
48 88 80
48 88 80
48 88 80
48 88 80
48 88 80
49 88 80
49 88 80
49 88 80
49 88 80
49 88 80
49 88 80
50 88 80
50 88 80
50 88 80
50 88 80
50 88 80
50 88 80
51 88 80
51 88 80
51 88 80
51 88 80
51 88 80
51 88 80
52 88 80
52 88 80
52 88 80
52 88 80
52 88 80
53 88 80
53 88 80
53 88 80
53 88 80
53 88 80
54 88 80
54 88 80
54 88 80
54 88 80
54 88 80
55 88 80
55 88 80
55 88 80
55 88 80
55 88 80
56 88 80
56 88 80
56 88 80
56 88 80
57 88 80
57 88 80
57 88 80
57 88 80
58 88 80
58 88 80
58 88 80
58 88 80
59 88 80
59 88 80
59 88 80
59 88 80
60 88 80
60 88 80
60 88 80
60 88 80
61 88 80
61 88 80
61 88 80
61 88 80
62 88 80
62 88 80
62 88 80
62 88 80
63 88 80
63 88 80
63 88 80
63 88 80
64 88 80
64 88 80
64 88 80
64 88 80
65 88 80
65 88 80
65 88 80
66 88 80
66 88 80
66 88 80
67 88 80
67 88 80
67 88 80
68 88 80
68 88 80
69 88 80
69 88 80
70 88 80
70 88 80
71 88 80
71 88 80
72 88 80
72 88 80
73 88 80
73 88 80
74 88 80
74 88 80
74 88 80
75 88 80
75 88 80
75 88 80
76 88 80
76 88 80
76 88 80
76 88 80
77 88 80
77 88 80
77 88 80
77 88 80
77 88 80
78 88 80
78 88 80
78 88 80
78 88 80
78 88 80
79 88 80
79 88 80
79 88 80
79 88 80
79 88 80
79 88 80
80 88 80
80 88 80
80 88 80
80 88 80
80 88 80
80 88 80
81 88 80
81 88 80
81 88 80
81 88 80
81 88 80
81 88 80
82 88 80
82 88 80
82 88 80
82 88 80
82 88 80
82 88 80
83 88 80
83 88 80
83 88 80
83 88 80
83 88 80
83 87 320
83 87 80
83 86 80
83 86 80
83 86 80
83 86 80
83 85 80
83 85 80
83 85 80
83 85 80
83 85 80
83 84 80
83 84 80
83 84 80
83 84 80
83 84 80
83 83 80
83 83 80
83 83 80
83 83 80
83 83 80
83 82 80
83 82 80
83 82 80
83 82 80
83 82 80
83 82 80
83 81 80
83 81 80
83 81 80
83 81 80
83 81 80
83 81 80
83 80 80
83 80 80
83 80 80
83 80 80
83 80 80
83 80 80
83 80 80
83 79 80
83 79 80
83 79 80
83 79 80
83 79 80
83 79 80
83 79 80
83 78 80
83 78 80
83 78 80
83 78 80
83 78 80
83 78 80
83 78 80
83 77 80
83 77 80
83 77 80
83 77 80
83 77 80
83 77 80
83 77 80
83 76 80
83 76 80
83 76 80
83 76 80
