    Finished release [optimized] target(s) in 0.03s
     Running `target/release/tester ../mv10.out`
29 190 120
30 190 120
31 190 120
32 190 120
33 190 120
34 190 120
35 190 120
36 190 120
37 190 120
38 190 120
39 190 120
40 190 120
41 190 120
42 190 120
43 190 120
44 190 120
44 190 120
45 190 120
45 190 120
46 190 120
46 190 120
47 190 120
47 190 120
47 190 120
48 190 240
48 190 120
48 190 120
49 190 360
49 190 120
50 190 360
50 190 120
50 190 120
51 190 480
51 190 120
51 190 120
51 190 120
52 190 720
52 190 120
52 190 120
53 190 840
53 190 120
53 190 120
53 190 120
54 190 1080
54 190 120
54 190 120
55 190 1200
55 190 120
55 190 120
55 190 120
56 190 1440
56 190 120
56 190 120
57 190 1560
57 190 120
57 190 120
58 190 1680
58 190 120
59 190 1680
59 190 120
59 190 120
60 190 1800
61 190 1800
62 190 1800
63 190 120
63 190 120
63 190 120
63 190 120
63 190 120
63 190 120
63 190 120
63 190 120
63 190 120
63 190 120
63 190 120
63 190 120
63 190 120
64 190 1440
65 190 1440
66 190 1440
67 190 120
67 190 120
67 190 120
67 190 120
67 190 120
67 190 120
67 190 120
67 190 120
68 190 840
69 190 840
70 190 840
71 190 120
71 190 120
71 190 120
71 190 120
71 190 120
71 190 120
72 190 600
72 190 120
73 190 600
74 190 600
75 190 600
76 190 120
76 190 120
76 190 120
76 190 120
76 190 120
76 190 120
77 190 600
77 190 120
78 190 600
79 190 600
80 190 600
81 190 120
81 190 120
81 190 120
81 190 120
81 190 120
82 190 480
83 190 480
84 190 480
85 190 120
85 190 120
85 190 120
86 190 240
87 190 240
88 190 240
89 190 120
89 190 120
90 190 120
90 190 120
91 190 120
91 190 120
92 190 120
92 190 120
93 190 120
93 190 120
94 190 120
94 190 120
95 190 120
96 190 120
97 190 120
98 190 120
99 190 120
100 190 120
101 190 120
102 190 120
103 190 120
104 190 120
105 190 120
106 190 120
107 190 120
108 190 120
109 190 120
110 190 120
111 190 120
112 190 120
113 190 120
114 190 120
115 190 120
116 190 120
117 190 120
118 190 120
119 190 120
120 190 120
121 190 120
122 190 120
122 189 120
122 188 120
122 187 120
122 186 120
122 186 120
122 185 120
122 185 120
122 184 120
122 184 120
122 183 120
122 183 120
122 182 120
122 182 120
122 182 120
122 181 240
122 181 120
122 180 240
122 180 120
122 179 240
122 179 120
122 178 240
122 178 120
122 177 240
122 177 120
122 176 240
122 176 120
122 175 240
122 175 120
122 174 240
122 174 120
122 173 240
122 173 120
122 172 240
122 172 120
122 171 240
122 171 120
122 170 240
122 170 120
122 169 240
122 169 120
122 168 240
122 168 120
122 167 240
122 167 120
122 166 240
122 166 120
122 165 240
122 165 120
122 164 240
122 164 120
122 163 240
122 163 120
122 162 240
122 162 120
122 161 240
122 160 240
122 159 240
122 158 120
122 158 120
122 157 120
122 156 120
122 155 120
122 154 120
122 153 120
122 152 120
122 151 120
122 150 120
122 149 120
122 148 120
122 147 120
122 146 120
122 145 120
122 144 120
122 143 120
122 142 120
122 141 120
122 140 120
122 139 120
122 138 120
122 137 120
122 136 120
122 135 120
122 134 120
122 133 120
122 132 120
122 131 120
122 130 120
122 129 120
122 128 120
122 127 120
122 126 120
122 125 120
122 124 120
122 123 120
122 122 120
122 121 120
122 120 120
122 119 120
122 118 120
122 117 120
122 116 120
122 115 120
122 114 120
122 113 120
122 112 120
122 111 120
122 110 120
122 109 120
122 108 120
122 107 120
122 106 120
122 105 120
122 104 120
122 103 120
122 102 120
122 101 120
122 100 120
122 99 120
122 98 120
122 97 120
122 96 120
122 95 120
122 94 120
122 93 120
122 92 120
122 91 120
122 90 120
122 89 120
122 88 120
122 87 120
122 86 120
122 85 120
122 84 120
122 83 120
122 82 120
122 81 120
122 80 120
122 79 120
122 78 120
122 77 120
122 76 120
122 75 120
122 74 120
122 73 120
122 72 120
Total Cost = 106776
