    Finished release [optimized] target(s) in 0.03s
     Running `target/release/tester ../mv10.out`
42 145 25
43 145 25
44 145 25
45 145 25
46 145 25
47 145 25
47 145 25
48 145 25
48 145 25
49 145 25
49 145 25
50 145 25
50 145 25
50 145 25
51 145 25
51 145 25
51 145 25
51 145 25
52 145 25
52 145 25
52 145 25
52 145 25
52 145 25
52 145 25
53 145 25
53 145 25
53 145 25
53 145 25
53 145 25
53 145 25
53 145 25
53 145 25
53 145 25
53 145 25
54 145 25
54 145 25
54 145 25
54 145 25
54 145 25
54 145 25
54 145 25
54 145 25
54 145 25
54 145 25
54 145 25
54 145 25
54 145 25
54 145 25
54 145 25
55 145 25
55 145 25
55 145 25
55 145 25
55 145 25
55 145 25
55 145 25
55 145 25
55 145 25
55 145 25
55 145 25
55 145 25
55 145 25
55 145 25
55 145 25
55 145 25
55 145 25
55 145 25
55 145 25
55 145 25
55 145 25
55 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 145 25
56 144 775
56 143 25
56 143 25
56 143 25
56 143 25
56 143 25
56 143 25
56 143 25
56 143 25
56 143 25
56 143 25
56 143 25
56 143 25
56 143 25
56 143 25
56 143 25
56 143 25
56 143 25
56 143 25
56 143 25
56 143 25
56 143 25
56 143 25
56 143 25
56 143 25
56 143 25
56 143 25
56 143 25
56 143 25
56 143 25
56 142 25
56 142 25
56 142 25
56 142 25
56 142 25
56 142 25
56 142 25
56 142 25
56 142 25
56 142 25
56 142 25
56 142 25
56 142 25
56 142 25
56 142 25
56 142 25
56 142 25
56 142 25
56 142 25
56 142 25
56 142 25
56 142 25
56 142 25
56 142 25
56 142 25
56 142 25
56 142 25
56 141 25
56 141 25
56 141 25
56 141 25
56 141 25
56 141 25
56 141 25
56 141 25
56 141 25
56 141 25
56 141 25
56 141 25
56 141 25
56 141 25
56 141 25
56 141 25
56 141 25
56 141 25
56 141 25
