    Finished release [optimized] target(s) in 0.03s
     Running `target/release/tester ../mv10.out`
135 116 25
134 116 25
133 116 25
133 116 25
132 116 25
132 116 25
131 116 25
131 116 25
130 116 25
130 116 25
129 116 25
129 116 25
129 116 25
128 116 25
128 116 25
128 116 25
127 116 25
127 116 25
127 116 25
127 116 25
126 116 25
126 116 25
126 116 25
126 116 25
126 116 25
125 116 25
125 116 25
125 116 25
125 116 25
125 116 25
125 116 25
125 116 25
124 116 25
124 116 25
124 116 25
124 116 25
124 116 25
124 116 25
124 116 25
124 116 25
124 116 25
123 116 25
123 116 25
123 116 25
123 116 25
123 116 25
123 116 25
123 116 25
123 116 25
123 116 25
123 116 25
123 116 25
123 116 25
122 116 25
122 116 25
122 116 25
122 116 25
122 116 25
122 116 25
122 116 25
122 116 25
122 116 25
122 116 25
122 116 25
122 116 25
122 116 25
122 116 25
122 116 25
122 116 25
122 116 25
121 116 25
121 116 25
121 116 25
121 116 25
121 116 25
121 116 25
121 116 25
121 116 25
121 116 25
121 116 25
121 116 25
121 116 25
121 116 25
121 116 25
121 116 25
121 116 25
121 116 25
121 116 25
121 116 25
121 116 25
121 116 25
121 116 25
121 116 25
120 116 25
120 116 25
120 116 25
120 116 25
120 116 25
120 116 25
120 116 25
120 116 25
120 116 25
120 116 25
120 116 25
120 116 25
120 116 25
120 116 25
120 116 25
120 116 25
120 116 25
120 116 25
120 116 25
120 116 25
120 116 25
120 116 25
120 116 25
120 116 25
120 116 25
120 116 25
120 116 25
120 116 25
120 116 25
120 116 25
120 116 25
120 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
119 116 25
118 116 25
118 116 25
