    Finished release [optimized] target(s) in 0.03s
     Running `target/release/tester ../mv10.out`
193 102 25
193 102 25
192 102 25
192 102 25
191 102 25
191 102 25
190 102 25
190 102 25
190 102 25
189 102 25
189 102 25
188 102 25
188 102 25
187 102 25
187 102 25
186 102 25
186 102 25
185 102 25
185 102 25
184 102 25
183 102 25
182 102 25
181 102 25
180 102 25
179 102 25
178 102 25
177 102 25
176 102 25
175 102 25
175 102 25
174 102 25
174 102 25
173 102 25
173 102 25
172 102 25
172 102 25
171 102 25
171 102 25
170 102 25
170 102 25
169 102 25
169 102 25
168 102 25
168 102 25
168 102 25
167 102 25
167 102 25
167 102 25
167 102 25
166 102 25
166 102 25
166 102 25
166 102 25
166 102 25
165 102 25
165 102 25
165 102 25
165 102 25
165 102 25
165 102 25
165 102 25
164 102 25
164 102 25
164 102 25
164 102 25
164 102 25
164 102 25
164 102 25
164 102 25
164 102 25
164 103 200
164 103 25
164 104 25
164 104 25
164 104 25
164 104 25
164 104 25
164 104 25
164 104 25
164 104 25
164 104 25
164 105 25
164 105 25
164 105 25
164 105 25
164 105 25
164 105 25
164 105 25
164 105 25
164 106 25
164 106 25
164 106 25
164 106 25
164 106 25
164 106 25
164 106 25
164 106 25
164 107 25
164 107 25
164 107 25
164 107 25
164 107 25
164 107 25
164 107 25
164 107 25
164 108 25
164 108 25
164 108 25
164 108 25
164 108 25
164 108 25
164 108 25
164 108 25
164 109 25
164 109 25
164 109 25
164 109 25
164 109 25
164 109 25
164 109 25
164 109 25
164 109 25
164 109 25
164 110 25
164 110 25
164 110 25
164 110 25
164 110 25
164 110 25
164 110 25
164 110 25
164 110 25
164 110 25
164 110 25
164 110 25
164 111 25
164 111 25
164 111 25
164 111 25
164 111 25
164 111 25
164 111 25
164 111 25
164 111 25
164 111 25
164 111 25
164 111 25
164 111 25
164 111 25
164 112 25
164 112 25
164 112 25
164 112 25
164 112 25
164 112 25
164 112 25
164 112 25
164 112 25
164 112 25
164 112 25
164 112 25
164 112 25
164 112 25
164 112 25
164 112 25
164 112 25
164 112 25
164 113 25
164 113 25
164 113 25
164 113 25
164 113 25
164 113 25
164 113 25
164 113 25
164 113 25
164 113 25
164 113 25
164 113 25
164 113 25
164 113 25
164 113 25
164 113 25
164 113 25
164 113 25
164 113 25
164 113 25
164 113 25
164 113 25
164 114 25
164 114 25
164 114 25
164 114 25
164 114 25
164 114 25
164 114 25
164 114 25
164 114 25
164 114 25
164 114 25
164 114 25
164 114 25
164 114 25
164 114 25
164 114 25
164 114 25
164 114 25
164 114 25
164 114 25
164 114 25
164 114 25
164 114 25
164 114 25
164 114 25
164 115 25
164 115 25
164 115 25
164 115 25
164 115 25
164 115 25
164 115 25
164 115 25
164 115 25
164 115 25
164 115 25
164 115 25
164 115 25
164 115 25
164 115 25
164 115 25
164 115 25
164 115 25
164 115 25
164 115 25
164 115 25
164 115 25
164 115 25
164 115 25
164 115 25
164 115 25
164 115 25
164 115 25
164 116 25
164 116 25
164 116 25
164 116 25
164 116 25
164 116 25
164 116 25
164 116 25
164 116 25
164 116 25
164 116 25
164 116 25
164 116 25
164 116 25
164 116 25
164 116 25
164 116 25
164 116 25
164 116 25
164 116 25
164 116 25
164 116 25
164 116 25
164 116 25
164 116 25
164 116 25
164 116 25
164 116 25
164 116 25
164 116 25
164 117 25
164 117 25
164 117 25
164 117 25
164 117 25
164 117 25
164 117 25
164 117 25
164 117 25
164 117 25
164 117 25
164 117 25
164 117 25
164 117 25
164 117 25
164 117 25
164 117 25
164 117 25
164 117 25
164 117 25
164 117 25
164 117 25
164 117 25
164 117 25
164 117 25
164 117 25
164 117 25
164 117 25
164 117 25
164 117 25
164 117 25
164 118 25
164 118 25
164 118 25
164 118 25
164 118 25
164 118 25
164 118 25
164 118 25
164 118 25
164 118 25
164 118 25
164 118 25
164 118 25
164 118 25
164 118 25
164 118 25
164 118 25
164 118 25
164 118 25
164 118 25
164 118 25
164 118 25
164 118 25
164 118 25
164 118 25
164 118 25
164 118 25
164 118 25
164 118 25
164 118 25
164 119 25
164 119 25
164 119 25
164 119 25
164 119 25
164 119 25
164 119 25
164 119 25
164 119 25
164 119 25
164 119 25
164 119 25
164 119 25
164 119 25
164 119 25
164 119 25
164 119 25
164 119 25
164 119 25
164 119 25
164 119 25
164 119 25
164 119 25
164 119 25
164 119 25
164 119 25
164 119 25
164 119 25
164 120 25
164 120 25
164 120 25
164 120 25
164 120 25
164 120 25
164 120 25
164 120 25
164 120 25
164 120 25
164 120 25
164 120 25
164 120 25
164 120 25
164 120 25
164 120 25
164 120 25
164 120 25
164 120 25
164 120 25
164 120 25
164 120 25
164 120 25
164 120 25
164 120 25
164 121 25
164 121 25
164 121 25
164 121 25
164 121 25
164 121 25
164 121 25
164 121 25
164 121 25
164 121 25
164 121 25
164 121 25
164 121 25
164 121 25
164 121 25
164 121 25
164 121 25
164 121 25
164 121 25
164 121 25
164 121 25
164 121 25
187 101 525
187 100 25
187 99 25
187 98 25
187 97 25
187 96 25
187 95 25
187 94 25
187 93 25
187 92 25
187 91 25
187 90 25
187 90 25
187 89 25
187 89 25
187 88 25
187 88 25
187 88 25
187 87 25
187 87 25
187 87 25
187 86 25
187 86 25
187 86 25
187 86 25
187 85 25
187 85 25
187 85 25
187 85 25
187 84 25
187 84 25
187 84 25
187 84 25
187 83 25
187 83 25
187 83 25
187 83 25
187 82 25
187 82 25
187 82 25
187 82 25
187 81 25
187 81 25
187 81 25
187 81 25
187 80 25
187 80 25
187 80 25
187 80 25
187 79 25
187 79 25
187 79 25
187 79 25
187 78 25
187 78 25
187 78 25
187 78 25
187 77 25
187 77 25
187 77 25
187 77 25
187 77 25
187 76 25
187 76 25
187 76 25
187 76 25
187 76 25
187 76 25
187 75 25
187 75 25
187 75 25
187 75 25
187 75 25
187 75 25
187 75 25
187 74 25
187 74 25
187 74 25
187 74 25
187 74 25
187 74 25
187 74 25
187 74 25
187 74 25
187 73 25
187 73 25
187 73 25
187 73 25
187 73 25
187 73 25
187 73 25
187 73 25
187 73 25
187 73 25
187 72 25
187 72 25
187 72 25
187 72 25
187 72 25
187 72 25
187 72 25
187 72 25
187 72 25
187 72 25
187 72 25
187 71 25
187 71 25
187 71 25
187 71 25
187 71 25
187 71 25
187 71 25
187 71 25
187 71 25
187 71 25
187 71 25
187 71 25
187 70 25
187 70 25
187 70 25
187 70 25
187 70 25
187 70 25
187 70 25
187 70 25
187 70 25
187 70 25
187 70 25
187 69 25
187 69 25
187 69 25
187 69 25
187 69 25
187 69 25
187 69 25
187 69 25
187 69 25
187 68 25
187 68 25
187 68 25
187 68 25
187 68 25
187 68 25
187 68 25
187 68 25
187 67 25
187 67 25
187 67 25
187 67 25
187 67 25
187 67 25
187 66 25
187 66 25
187 66 25
187 66 25
187 66 25
187 65 25
187 65 25
187 65 25
187 65 25
187 65 25
187 64 25
187 64 25
187 64 25
187 64 25
187 64 25
187 63 25
187 63 25
187 63 25
187 63 25
187 62 25
187 62 25
187 62 25
187 62 25
187 61 25
187 61 25
187 61 25
187 61 25
187 60 25
187 60 25
187 60 25
187 60 25
187 59 25
187 59 25
187 59 25
187 58 25
187 58 25
187 58 25
187 57 25
187 57 25
187 56 25
187 56 25
187 55 25
187 55 25
187 54 25
187 54 25
187 53 25
187 52 25
187 51 25
187 50 25
111 90 25
111 90 25
111 90 25
111 90 25
111 90 25
111 90 25
111 90 25
111 90 25
111 90 25
111 90 25
111 90 25
111 90 25
112 90 25
112 90 25
112 90 25
112 90 25
112 90 25
112 90 25
112 90 25
112 90 25
112 90 25
112 90 25
112 90 25
112 90 25
112 90 25
112 90 25
112 90 25
112 90 25
112 90 25
112 90 25
112 90 25
113 90 25
113 90 25
113 90 25
113 90 25
113 90 25
113 90 25
113 90 25
113 90 25
113 90 25
113 90 25
113 90 25
113 90 25
113 90 25
113 90 25
113 90 25
113 90 25
113 90 25
113 90 25
113 90 25
113 90 25
113 90 25
113 90 25
113 90 25
113 90 25
113 90 25
113 90 25
113 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
114 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
115 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
116 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
117 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
118 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
119 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
120 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
121 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
122 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
123 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
124 90 25
